MEblack	MEblue	MEbrown	MEcyan	MEdarkgreen	MEdarkgrey	MEdarkorange	MEdarkred	MEdarkturquoise	MEgreen	MEgreenyellow	MEgrey	MEgrey60	MElightcyan	MElightgreen	MElightyellow	MEmagenta	MEmidnightblue	MEorange	MEpink	MEpurple	MEred	MEroyalblue	MEsaddlebrown	MEsalmon	MEskyblue	MEsteelblue	MEtan	MEturquoise	MEwhite	MEyellow	Rows	Class
11	0.128936284308996	0.332748865458638	-0.156283601679779	0.0234212049206264	-0.189859752117791	-0.0142790692282037	0.255103029040416	0.201722121705371	-0.207650174259913	0.234163372842091	0.153396228950933	0.178959786403862	0.163995484594808	-0.093452589675538	-0.353822708559581	0.123324827053114	-0.110920546993871	-0.374104918600195	0.273644260150508	-0.234157102196736	0.26887297104248	0.305856016945891	0.29251287304745	-0.087466167999641	-0.0523494972049811	0.0790716295079359	-0.106715204850578	-0.359522432467084	-0.26299390719988	0.230178128024034	-0.0685151167146426	CTL_842	Class1
12	-0.345676219488536	0.226039424719498	-0.153858464306098	-0.343835699182326	-0.0742107157330238	0.284899516187222	-0.0813347838144077	-0.0657070693349467	-0.353503730466194	0.225997638156426	-0.0807814979078675	-0.204500262438965	-0.26029693177649	-0.321503213736728	0.138691213100351	0.272491152831128	0.318996081720686	-0.148050958263773	-0.341519766841632	-0.244529010951267	-0.0786133586275137	0.0844141988692203	-0.0394423081257648	0.305202667542693	-0.35945545225742	-0.0275215635391821	0.42148173754618	0.114021252815511	0.0341507722849244	0.240593802234497	0.113740449930062	CTL_843	Class1
13	-0.16029925781743	0.333018422842226	-0.298123139025022	-0.277964353961767	-0.030884223464027	0.445687525870314	0.210737804007367	0.277616129495298	-0.311413335966909	0.385430615231822	-0.177730656658536	0.0395111468600834	0.104910384701282	-0.311184679069155	-0.200929542318833	0.382799571509583	0.40137768014197	-0.442614604308217	0.356052682080902	-0.27689973507176	0.232732137801619	0.46592187688599	0.0180364363829399	-0.195427344042807	-0.0941104080298658	-0.198093246695157	-0.00556458062246088	-0.0557125879266118	-0.309239223102812	0.307597545750758	-0.0679478597264442	CTL_857	Class1
14	-0.0431092032713041	-0.0303042096156945	-0.115132542867994	-0.123685031616387	0.062478110713641	0.155431200030937	0.0059375056700954	0.0972019428566574	-0.0709180814733565	0.168605884030201	-0.075745361038113	-0.00631789442302607	0.0396294812498727	-0.0742891395740168	-0.094423010467465	0.0872075356303197	0.0774523303374007	-0.108192485682187	0.134850445877337	0.0205580056539507	-0.0333495114710433	0.0904410666790399	0.191707886555248	-0.0522376693203971	0.0729335008951378	-0.180436160533289	-0.0479688775529295	0.12617961701834	-0.0692223565690371	0.111142694389991	-0.0799578866743661	SZ_812	Class2
15	-0.133763796240991	-0.109102340661751	-0.0435777018479066	0.000880726710581711	0.136819134882214	-0.0223859986612168	-0.176334634681467	-0.133081162917413	0.0560205662633422	-0.0664536864105033	-0.00276544835975723	-0.0321174520321893	-0.145533437755144	-0.0200098835946917	0.100805594705956	0.0452585104076842	0.0433118955129082	0.0959980016088765	-0.179179260010692	0.116858540888173	-0.137812357227937	-0.158161855171956	-0.00169971200368939	0.117111468935144	-0.075101450674598	0.0765878586401867	0.138966405692043	0.0607362448535814	0.195129426191642	-0.044763279057391	-0.0490545064346513	SZ_841	Class2
16	0.100659199020458	-0.150556440558233	0.202031285114336	0.304728448428762	-0.0929389740314107	-0.35525956286607	-0.118629832543834	0.218550237765079	0.372922178401729	-0.203412976660034	0.137656123971592	-0.409433986712013	0.234008667631554	0.396311509011126	-0.0179626014244983	-0.393287560949022	-0.418392939967476	0.455967612517135	-0.138486915086008	0.0994972770852205	-0.398370245204482	-0.276713983584572	-0.327051439005775	-0.0618161386376197	0.437868150587548	-0.135260469005987	-0.227206682099684	-0.106408308453747	-0.0042388637392327	-0.164729600817312	0.100658970109531	SZ_837	Class2
17	0.411583240380928	-0.000771034494292261	0.32376858160018	0.320747367233908	-0.35907932987708	-0.410361690657809	0.294252678634872	-0.0376323655061299	0.128670710960416	-0.317623174334363	0.430353536871323	0.322921652276252	0.353996670096652	0.359039819107574	-0.253210896757748	-0.382926042970907	-0.3759603134505	0.127089654211085	0.22359169505163	-0.101478147814409	0.310814095611617	-0.0206108279743111	-0.37908481210733	0.0900756030911153	0.387246448454491	0.099441607943148	-0.30904524255189	-0.0606109932170601	-0.230973080256382	-0.30164145994008	0.160617354388403	SZ_810	Class2
18	0.243079177954425	-0.0313365065734311	0.074711401223029	0.247770151871192	-0.119172559813927	-0.0754158153946762	0.041123743215465	0.183906750117887	0.211413267247948	0.0839482397104461	0.241895359189718	0.15649634250524	0.320536997975127	0.216413405190498	-0.134634762373838	-0.158622072444423	-0.177901759412227	0.0412443352570082	0.16531854133289	0.0866389794172382	0.0197038931608283	0.15628456372921	-0.0894069951716556	-0.512546024962565	0.292088193344662	-0.0525498771061775	-0.109499751386749	-0.129206214380709	-0.22034730798199	-0.0981466712907256	-0.186893642976927	SZ_840	Class2
19	-0.0444889520738152	0.154676756624808	0.0278961406017919	0.0254387064811392	-0.00322940611411615	-0.0601411802253352	0.118001076068546	-0.113892491677497	-0.211666782734387	-0.0334216192100525	-0.210265673153482	-0.169958776762164	-0.0637104572890929	-0.129150819648313	0.111185500276316	0.0861126102260835	0.0593574470728354	-0.104688311424312	-0.0935680541054788	-0.129478429643116	0.0514831175197316	0.0639043266777776	-0.00407639909982686	0.153262219111916	-0.366767428405871	0.215911184355479	-0.112557376460975	0.00684267545146682	0.0887828345725051	0.0608431879865914	0.188340382596268	SZ_814	Class2
20	-0.282425724851002	-0.203784184076079	-0.21922467623706	0.21913053923491	0.263945248568874	-0.196581794294281	-0.329117297554983	-0.334986941930386	0.336879633242854	-0.288885125111997	0.26910366975917	0.274262820466623	-0.133179031229702	0.135545529348216	-0.185316799127221	0.22107453261269	0.0768292090282326	0.138538407364614	-0.254084831777572	0.434059783652441	-0.192947974805035	-0.325447132157182	-0.254111870110488	0.256874446082001	0.0842227355640315	0.218257171477423	0.391250209457735	-0.0217045566937453	0.357961520493563	-0.260623208076262	-0.333906200444099	SZ_847	Class2
21	0.0534025281546239	-0.0322890298659385	0.0826374456799003	0.115667107319762	0.0348399003663122	-0.134276090208171	0.134250585879672	-0.134213879808487	0.107472435986919	-0.131696740711214	-0.0812153290358457	-0.158430009105155	-0.0163665704860903	0.120949024061701	0.00374071679482568	-0.0451189553508261	-0.110485956168067	0.166363882216522	-0.0241867650120596	0.100993731912916	-0.0797828247025214	-0.174643174791173	0.024834342419429	0.0981355513426527	-0.0128465924005296	0.219604831974097	-0.155399187174847	0.0960456987719047	0.0249508315258621	-0.0198038914705971	0.11680864563404	SZ_849	Class2
22	0.0536104289809034	-0.155664910435117	0.213262859361117	0.213016487937179	0.0802752078216906	-0.214224925212724	-0.109790852859503	-0.314043335302079	0.15932876656045	-0.278986997213034	0.0729196508075034	-0.0401147470264581	-0.0714898550399084	0.0703764091224984	0.257244738530376	-0.19992387634927	-0.0893724582853136	0.278970508855183	-0.252738705519163	0.0449591717387213	-0.0797102997164102	-0.215670796419294	-0.22691844957621	0.159114962919388	-0.06117359302747	0.269847864192009	0.0278371169620734	-0.127269268740266	0.212269531250601	-0.265007690949512	0.11834414544148	SZ_851	Class2
23	0.0282634465352701	-0.13611953039864	-0.0588552628472587	-0.0480050521587663	0.0398070949424235	0.00806969821367481	-0.0956875328930371	0.148612491115107	0.210946390305622	0.00481907780632634	0.0868236050792565	0.0998910878285998	-0.0132288764730303	0.141821248045776	-0.118064396024582	0.0453582309429001	0.0161329438592514	0.00267386949318638	0.111247993924347	0.236580806037992	-0.026075337789444	-0.0209085228606945	0.0581024999518855	-0.163735513360998	0.159377815630438	-0.200409890020306	-0.0153745579048384	0.0266222054464058	-0.00735735550770392	-0.0357496659539859	-0.164759095194783	SZ_860	Class2
24	-0.361379584502338	-0.314704028342661	-0.302957937575863	-0.0302054139105042	0.580186633612499	0.184145824046026	-0.430078602415673	-0.25420639904252	0.123789729363878	0.0172953734604389	-0.122119963860158	0.0405568657285285	-0.313985627209034	-0.194944587842815	0.213431781586954	0.308975762283481	0.260602027622991	0.0493836922982282	-0.204372811456599	0.407919232066975	-0.291839013687815	-0.232154292926594	0.278437378857741	-0.0346253939765629	-0.20302230004902	0.231876697703961	0.323921684029953	0.141130958136183	0.433385319038937	0.0184208871266743	-0.39194650997516	SZ_838	Class2
25	0.222426503737	-0.164900418094173	0.0922867288038913	0.137372896294266	-0.0450637356409625	-0.0635429035880176	0.210926993168498	0.220165068900919	0.161944637020249	-0.0191348555813577	0.0369619399122025	0.258621340503001	0.201642604562675	0.226330231592115	-0.246097665721004	-0.115121937875961	-0.070910351565833	-0.0499543709786333	0.231903035972514	0.158477676549133	0.115234775469202	0.0914550674719539	0.0454448820510277	-0.233122022598041	0.247310473219866	-0.131644247398908	-0.107064382987821	0.0524708318942198	-0.118791475625289	-0.217825363144678	-0.144412704940011	SZ_839	Class2
26	-0.025630860132521	-0.0568847222458414	0.101725492335209	0.0116514309599431	-0.0247346136694776	-0.126455158543536	0.0461900462629221	-0.16627332771625	-0.0348594744742447	-0.139364083936268	0.0248361286992839	-0.00277068038587623	-0.14082403815025	0.0685216087029333	0.10390139381268	0.0181893057887216	0.043298557384751	0.0871730201444949	-0.128888479425457	0.0487888632247215	0.0437604953354809	-0.130094486166744	-0.135447838702793	0.198703722303114	-0.212293309938087	0.226914946822497	-0.0570699956689291	0.301054451746544	0.138370852888535	-0.0917860139067766	0.14953826636792	SZ_858	Class2
