MEblack	MEblue	MEbrown	MEcyan	MEdarkgreen	MEdarkgrey	MEdarkorange	MEdarkred	MEdarkturquoise	MEgreen	MEgreenyellow	MEgrey	MEgrey60	MElightcyan	MElightgreen	MElightyellow	MEmagenta	MEmidnightblue	MEorange	MEpink	MEpurple	MEred	MEroyalblue	MEsalmon	MEskyblue	MEtan	MEturquoise	MEwhite	MEyellow	Rows	Class
11	-0.163009716386714	-0.0660715931261292	0.122959755071344	-0.235411149699422	0.296991860655274	-0.206199187352193	0.0426160383787399	-0.189351772521409	-0.119099661013017	-0.0775461719727802	-0.0997750250665582	-0.0981136917768129	-0.107081961064444	0.126788015417826	0.151478477745226	-0.197644887556119	0.0677602401812554	0.22634825314223	0.0453635932433478	0.0463841572551424	0.036497707741791	-0.153367381275472	-0.0537998130968767	0.177085439758995	0.0772962695763519	-0.0493849167800546	0.163515761857357	0.126063863208759	0.0491987005476092	CTL_827	Class1
12	-0.0294535974653223	-0.0468192598606909	0.113028382016186	0.00472218134705384	-0.160304061812258	0.302844344816427	-0.178194122061891	-0.269074351180942	0.172033003605336	0.108981350807422	-0.262119459839219	0.00643227148261808	0.319118522851456	0.119398059765927	-0.337605823877491	-0.185553730594354	0.137530362728303	0.100726845042762	-0.298899199331735	-0.0963078335005318	0.154182652139324	-0.217456636584853	0.229753371355196	-0.248687752431089	-0.353885072085304	-0.350570220304974	0.296496151801588	0.0825542894761258	0.294216215913241	CTL_828	Class1
13	-0.202626232403387	-0.181432757314376	0.114592837086193	-0.0457210858999303	0.0439238205545599	-0.106382229243919	-0.269711581461993	-0.277991309999471	-0.0785982843843144	0.056601891047387	-0.144297206660991	0.0216672763769789	0.294841912309545	0.0688234172532193	-0.257263843278753	-0.178304825213317	0.230080592144296	0.134702946103413	-0.322370716334589	0.16893697682651	0.015908589620294	-0.131180297807865	0.298111309205154	0.0253304476077928	-0.329130129435252	-0.2798162931841	0.231846903521351	-0.143437988721004	0.379528787382196	CTL_853	Class1
14	-0.137906895738887	0.128921076866798	-0.172330165467263	0.0900678464094419	0.107956212805559	0.0374481572018549	-0.0596825629516479	0.110845105417931	-0.0256839802666614	-0.0344252787845283	-0.0485347314962164	0.20027821731215	-0.19828667107961	0.0587982770847944	0.0156151770259346	0.15322204178034	-0.223612787533927	-0.197232165164114	0.178715595114845	0.0690831365248306	-0.166477091854002	0.0885583325842789	-0.0100043512939721	-0.0370797251174802	0.0338637392702934	0.173001722724027	-0.166233990338185	-0.119517175398949	-0.153969408226497	SZ_811	Class2
15	0.406584593597798	-0.272321958917409	0.120615697432312	0.0559739348491802	-0.00428080455444526	0.253900244170793	0.380665868211321	0.00022816800005699	-0.126000290019961	-0.277059537290865	0.258279414491153	-0.150977652584311	-0.299871466455927	-0.150112754762971	0.204480939015824	0.0241839891146505	0.245645185799573	0.250825673090948	0.0684602056883952	0.124962843582293	0.402430279393299	0.342608606367453	-0.26606444154073	0.150488342693979	-0.166199570124453	0.0163125996896699	-0.0619272435922111	0.350838368575347	-0.246275021865097	SZ_821	Class2
16	-0.272276453177691	0.209182353864965	0.181265761032925	-0.38251851723678	-0.299533787621801	-0.0167468431692216	0.0688362478066112	0.234618697750204	-0.290954050098385	-0.317922154160831	-0.402208630715739	0.277799540576535	-0.174278536206865	0.546262916173147	-0.29923287726284	-0.00342666418694841	-0.373617980615598	-0.282105857664695	0.277427368171599	-0.363427934367913	-0.301638200177151	-0.435442466175235	0.336789554726889	-0.189293962654124	0.182896084259105	-0.292523584394252	0.280696552982021	-0.225415619440602	0.249441222935481	SZ_822	Class2
17	-0.357829093330221	-0.293905988680308	0.153311630135232	-0.157966565419735	0.331350378767957	0.107606488252252	-0.223138377288385	-0.380944035837723	-0.169436131785465	-0.0346582797657311	-0.248598888709496	0.126345627117805	-0.0882276948235179	0.233832559652018	-0.171748918110748	-0.300485210733134	0.26214780343669	0.337660330115685	-0.131514405385159	0.379739462262277	0.134617937002098	-0.228645821065649	0.212081297027013	0.0878545126220023	-0.300685245037215	-0.21993928018411	0.380274372502301	0.0494157820920199	0.314315500365949	SZ_809	Class2
18	0.0237551127289784	-0.0290470443125903	0.0113393483673386	0.0447255522637127	-0.000819130306468393	0.00376330615271584	-0.183580228869414	-0.1091543505582	0.262595441344657	0.306178785156941	0.0426688540445027	0.100258879224813	0.251830609498893	-0.0373730231961261	-0.179159064531273	-0.158427376148135	0.145518016598523	0.0352677521385656	-0.28867485145256	-0.155249514879212	0.0176422964661963	-0.168785401342821	-0.0390518870288684	0.0477124008947252	0.0519980280636187	-0.0606357755531194	0.084895024910807	-0.101242150464111	0.0586982203316369	SZ_824	Class2
19	-0.0744993747341891	-0.0202678058069288	-0.0682875617364012	0.148000187454092	-0.139455795526686	-0.153743934182614	0.121919040809799	0.00475660202801104	-0.0499255369529645	-0.112808520116684	-0.0474441334216881	-0.0712636621298638	0.00621422749600557	-0.0290086280265724	-0.0336569606637709	0.0479374440767077	-0.0948764628230679	-0.0233428159036742	0.0715419186281668	0.223833199192598	-0.0631518049969757	0.0624126653011757	0.0534391923722572	-0.00156525678202553	-0.0804082880411465	-0.0173898257830028	0.0156816294055904	-0.105875766283134	-0.0350623367449485	SZ_813	Class2
20	-0.205643094508572	0.115347031149905	-0.149863274163613	-0.00350398842216112	-0.190113553378178	-0.309698949931242	0.0299644185030958	0.168972733747542	-0.0551368087251439	-0.121859610787871	-0.114623530901098	0.189844786243654	-0.0481169078198923	0.106144966522644	-0.135161286339505	0.149491841362172	-0.212781037717991	-0.262457894153044	0.154189989599544	0.0837059168529847	-0.224053626414028	-0.101702643163137	0.169870859806632	-0.0375691680522724	0.166914554840921	-0.0401077287889118	-0.0218400768084073	-0.357844404506791	0.119399267426944	SZ_831	Class2
21	0.0729877049820112	0.294292140593751	-0.423105987393056	0.33888726313837	-0.149729814977412	-0.281272942682936	-0.204429595380191	0.0419930082779953	0.393060970730053	-0.0463277713812805	-0.0776419923421885	0.149721254147868	0.272687878076978	-0.184957971264263	-0.13821575895709	0.319165904778642	-0.0827232626872423	-0.286155038152992	-0.0912825519309855	-0.015710187548217	0.037564841444763	0.0895847347416146	0.240900810630362	-0.280650661740189	-0.0471031652540074	0.0873147537599473	-0.196061727841077	-0.327759842551631	0.211921866111718	SZ_833	Class2
22	0.156576854244339	0.0786286469943469	-0.0195035439994304	0.0816960381796702	-0.244564066449439	-0.102745628288254	-0.0453179212684879	-0.0987750570546544	0.194899665767068	-0.0539250389687648	-0.0633475506482478	-0.146321968017907	0.329258475990614	-0.0785574088313589	-0.10640646113301	0.0298627585993833	0.110536678352458	0.00893450290692705	-0.17617013774584	-0.125244856230241	0.124651094149529	-0.0276080370779259	0.189258692085328	-0.20272255891851	-0.108697312350191	-0.169997562149352	0.0723271040995597	-0.00897960284487838	0.262756912370067	SZ_835	Class2
23	0.0149723429263034	0.544514443940648	-0.415475848716201	0.454081427811932	0.17347941076563	0.259793510601662	-0.272867061772795	0.419084968120767	0.218052869355628	-0.347932207087506	-0.275958259367149	0.449051935694743	-0.167443003715658	0.166978915385064	-0.161427671247836	0.44895798972881	-0.410651405455025	-0.366478743675216	0.266323675760329	-0.221265753511253	-0.206983689506246	0.157650375856292	0.23090216746543	-0.419572397135845	-0.172040861587087	0.478015226566311	-0.254281373047416	-0.290550422862306	-0.259268666130673	SZ_856	Class2
24	0.188085527623233	0.0856095120177312	-0.164387006924753	0.234361636365642	-0.0606146555553177	0.0383719403430204	0.00472666320825594	0.0569882231882185	0.162102289483274	0.0107232119394781	0.109011917428586	-0.0320574347561066	0.0525739011938387	-0.183024330163362	0.0387867945206843	0.169455774361618	-0.00237182375179446	-0.0869075392059934	-0.0314800001012301	-0.0177025808755388	0.0593564726798869	0.206863085795861	-0.0440763851183772	-0.107138781820438	-0.0796381478772332	0.130397806521314	-0.18555344881473	0.00433232206118913	-0.110684649600015	SZ_825	Class2
25	0.413887109515364	-0.109576307589081	-0.107779984210624	0.222961946293829	-0.133987238519788	0.362855337713352	0.154909778373739	0.10345881107698	0.333669646800184	0.110559059344063	0.268877751037793	0.233578150275361	0.0949820917209404	-0.260856005420118	-0.0797297914942709	0.169753135804725	0.249413617601531	-0.10178453830016	-0.248251970797827	-0.0507894841876672	0.430103984305103	0.300355627243802	-0.256388802105116	0.086736993770986	-0.222392283451907	-0.0594384532049325	-0.294607514194796	-0.0185373332690225	-0.100256679386195	SZ_826	Class2
26	0.0960381971328343	-0.229154693180818	0.0563787958036467	-0.179308379666912	-0.142324571759673	0.0995604470540783	0.298229954153582	0.168264857884976	0.0186276403829509	0.225769999555713	0.224425469855373	0.124973611960422	-0.105678985238381	-0.0836867477609835	-0.00320764599750169	-0.0355173003314897	0.139637263983965	-0.0409689577197863	-0.0421477978997111	0.0278982601347723	0.134819021954899	-0.0420741336988145	-0.328615336688589	0.250392570339909	0.204815171310571	-0.134984053129148	-0.0731184946622199	-0.00758918424699147	-0.116512963629672	SZ_855	Class2
