MEblack	MEblue	MEbrown	MEcyan	MEdarkgreen	MEdarkgrey	MEdarkolivegreen	MEdarkorange	MEdarkred	MEdarkturquoise	MEgreen	MEgreenyellow	MEgrey	MEgrey60	MElightcyan	MElightgreen	MElightyellow	MEmagenta	MEmidnightblue	MEorange	MEpaleturquoise	MEpink	MEpurple	MEred	MEroyalblue	MEsaddlebrown	MEsalmon	MEskyblue	MEsteelblue	MEtan	MEturquoise	MEviolet	MEwhite	MEyellow	Rows	Class
11	-0.306666668932281	0.144743133846373	0.311468882848101	-0.0335849441910027	0.172816376234429	-0.0396364514826355	0.192131466340823	0.305940034184834	-0.119042646059063	-0.205935283227192	-0.172264060791287	-0.195917036511124	0.123700581652074	0.11385348128855	-0.142863305074469	0.288024538305347	-0.131350576068762	0.123569331952285	-0.0651883609895687	0.0815943184918717	-0.368243232320025	-0.34013593343696	-0.148634559360492	-0.0819247689250097	0.170253797536663	-0.106930953678344	0.277029718511635	-0.0458315891215899	-0.138758579201456	-0.364298917085945	0.317880520655853	-0.305267470825401	0.246737688307351	0.243974443510527	CTL_842	Class1
12	0.0230613032600803	-0.162106699392591	0.107853676878445	-0.365409338936924	-0.0778290860780039	-0.343269573403422	-0.267933721296915	-0.0627247626379321	-0.42061550553284	-0.405035339476118	0.319527100797656	-0.27932444347736	-0.150738066558724	-0.0499403221987864	-0.262715444808292	-0.247940952533531	0.010048051553414	0.293182542546707	-0.184287388072303	-0.258061700780608	0.137747799242111	-0.189510832656948	-0.241329009349882	0.0446176014598841	-0.287474128119586	0.289207327577476	0.156210498125001	0.409648475878286	-0.119950738358629	0.0791137667295301	0.228970644006393	0.177094140697749	-0.0581989973523421	0.198433252711213	CTL_843	Class1
13	-0.33487252113196	-0.140479469765882	0.478455035175882	-0.374088286147974	-0.0931264863585692	-0.315993078199822	0.016061469795715	0.478323733373197	-0.316049467307305	-0.299701729434173	0.409906529072393	-0.279980668701718	0.103866662488124	-0.102428639646221	-0.367503793337167	0.324780845700816	0.0866437798146387	0.401001015999895	0.208213654981687	0.0701003867607636	-0.316825285516914	-0.458207380316682	-0.345077285620015	-0.0871309739880273	0.044315129413593	-0.202222396211568	0.194250844537651	0.0916168897739155	-0.182405078512875	-0.0103492031074076	0.32214140058545	-0.00769769765000519	0.227049119560509	0.363194777933667	CTL_857	Class1
14	-0.0421901671029366	-0.0829976227190286	0.0821867757973629	-0.101829772780019	-0.16598443643141	-0.0751145715791503	-0.192610526485761	0.023992206300665	0.0379380160308353	-0.0538655096786142	0.0993325362275938	0.00693574179322793	0.0651440353438869	-0.0629666630227369	-0.0270667455635014	0.0401023649108205	0.0444035438263162	0.169580776658823	0.0845038224478865	0.0795152882000129	-0.0916718204568055	-0.122822032284498	-0.102027136750422	-0.0752219195626698	-0.0201540834631947	-0.0522078436448912	0.11622476078719	-0.0124785207280332	-0.0343969077096295	0.13513052305351	-0.0464235434646221	-0.0358341587905654	0.142730434182007	0.181773763461589	SZ_816	Class2
15	0.188297130719377	-0.0314423446863392	-0.158676112386961	0.0243712061811206	0.0558680669252343	-0.0368688197590768	-0.0771016658754958	-0.149422438490661	-0.0146716538608687	0.0293083535616494	0.0405287106471015	0.102237580241313	-0.00340597945107193	-0.0865377955456701	0.127948698531336	-0.183087687030533	0.11736174990692	-0.0443777384463194	-0.115525653079384	-0.154629834238654	0.10940431187484	0.0836401475070541	-0.0501989909544664	-0.0615462724060682	-0.154872208724343	0.115712128796638	0.0276351222656046	0.12896364546965	0.141032970093841	0.0408038385636265	-0.106671896930528	0.129436352091865	-0.117469155898428	-0.0681778769759746	SZ_846	Class2
16	0.0665046125020697	0.111374877868973	-0.250306905547253	0.37510369053362	-0.182947616867948	0.40245721745909	0.135923695128993	-0.279259421570576	0.400790144148982	0.296257891282577	-0.269210236189326	-0.0149252977799902	-0.452849503146679	-0.156218103393033	0.215159233265902	-0.210053791770808	-0.00516109647067391	-0.221181082592233	0.380694760142238	0.271377218452487	0.115086058896052	0.432420740314071	0.264098425214262	0.105359507850773	-0.0663327267402949	-0.0507441642517726	-0.416423276276639	-0.263619054915659	-0.270453066585458	-0.131015251715606	-0.202687976977638	-0.159819814353356	0.156457722129497	-0.225920279514224	SZ_820	Class2
17	-0.248013613981781	0.458346093615717	0.00201600046109182	0.240428471578964	0.100872265744255	0.33660396874367	0.344520506365759	0.222485615956814	0.358062598662112	0.274008151876685	-0.443745101900475	-0.0503570528360594	0.222178222508155	0.359239482381274	-0.0654423436202463	0.291082385511558	-0.38166973869165	-0.374941688231116	0.356182055754493	0.333557632785922	-0.162881316901792	0.14523068262086	0.313995538672618	0.259309186547623	0.377391299050611	0.0765024752204371	-0.339985632981784	-0.376967839074896	-0.301201850938481	-0.0472233726840963	0.00635263819594326	-0.385056823709367	-0.0148301681608273	-0.334426170684696	SZ_844	Class2
18	-0.233827897160098	0.243721721756794	0.115876518216456	0.236924796450837	-0.0477368413257474	0.209516884706696	0.215664894566355	0.183058991162007	0.243237097897937	0.221427208458493	-0.128535340865693	0.0879873423338683	0.083231524390179	0.0624730400873207	0.0325769318322788	0.117337499128942	-0.224163825953496	-0.0700556106605648	0.251934140457948	0.291468610703011	-0.19373329069525	0.0137937340601056	0.147654129345044	-0.136467269218908	0.210049396502345	-0.501074117115337	-0.156645230093802	-0.225934740466016	-0.0364114550153692	-0.117840483041472	-0.0650971329478236	-0.152902768242272	0.186091900534414	0.0725762719220789	SZ_845	Class2
19	0.0542624227756013	-0.1624921310729	0.0573912925859041	-0.0111372562814846	0.263616197166849	-0.12438310726091	0.223258381032871	-0.142074838163747	-0.33155502965635	-0.195253291971527	-0.07341973937019	-0.130837521518889	-0.133034046552227	0.0261156499058861	-0.118997972599582	0.0639986796902263	0.0995148774988811	-0.00287640614338614	-0.396917395899165	-0.0255120885324893	0.178308856573733	-0.100368903143572	-0.00663449387155883	0.159908183389493	-0.0617815140471317	0.20227919248436	0.103913845824625	-0.00398986136472687	0.115511493867787	0.00757989830113283	0.191962924031539	-0.00601259976254505	-0.115492902209695	-0.0261459891502315	SZ_818	Class2
20	0.288482071968916	0.243297746718651	-0.339049562765554	0.220684969313357	0.285051740841957	0.0307960264676242	0.0735745382360183	-0.131839078382943	0.0914952929899969	0.303679674219103	0.0170848666947451	0.383453591961519	0.39909637222287	-0.210025894571324	0.40752420456646	-0.24171461862548	0.321649252684346	-0.23813236035613	-0.0275636682139847	-0.247364204328333	-0.165980129905288	0.057487738533104	-0.245039750940348	-0.349574794418592	-0.293422041229154	0.211748512573603	-0.00858685063929572	0.341278181412897	0.247260430500216	-0.0569086096132703	-0.234328146853721	0.170650596298793	-0.285512844814578	-0.306774680266836	SZ_848	Class2
21	0.0487048108812569	-0.0309457349121148	-0.170571572615652	0.178469465655474	0.151515132546842	0.0689987122707855	0.0257638770077353	-0.243079879744236	0.0152746913890429	0.162465924120291	-0.140277859517009	-0.0118620519029967	-0.123792181014738	-0.0644087003227287	0.139173805424838	0.0184369255971082	0.0619231654587112	-0.104215725664	-0.0801068941165263	0.0406075770774017	0.0673950810395648	0.170424120169101	0.0985402812260316	0.110052540218641	0.030401268918448	0.0563979781479501	-0.0208575841377652	-0.116584014218011	0.0340240801855501	0.123635936744955	-0.0211475947684638	-0.0913861914332434	-0.106560335620096	-0.101266680878982	SZ_850	Class2
22	0.174514982893455	0.0188770112170069	-0.227774427172969	0.193769956262437	0.218277475923592	0.125353860014495	0.142613774191171	-0.115112757770009	0.100814697222625	0.142539652052437	-0.107598811830206	0.132430739152464	-0.108203069069092	0.122895579399218	0.0975278058508307	-0.197569273253557	0.0327582460079751	-0.280170299923094	-0.150435802539598	-0.109096463222955	0.229530371441291	0.28206874167144	0.203593001535368	0.11596052205467	-0.0655234005171891	0.165322917274305	-0.218071152325669	-0.0558245308054223	0.195014347948223	-0.126343308633912	-0.118916799804614	0.161478526268885	-0.314420224787259	-0.299386141393736	SZ_852	Class2
23	-0.0050709838613987	0.11065444291722	-0.0237395494078451	0.014849579700457	-0.166887333450571	0.125937235480641	-0.143998949149257	0.0376404842037949	0.0963053427023315	0.168400999010428	0.0529803573029627	0.209570328103064	0.12737169606012	-0.0719182989418572	0.147087819449404	0.00921876790739976	0.0149127794798501	0.0105248047135567	0.0858585061054018	0.00641068618029842	-0.133576872522068	-0.0110811708199744	-0.0189903288410557	-0.158585840048707	0.049033034122561	-0.158432958997644	-0.00991177321116521	-0.0222061811474655	-0.0102795560592027	0.015210195700341	-0.163839872986192	0.037362519482898	0.1497568279891	0.024678637107471	SZ_859	Class2
24	0.418783158651177	-0.17228216716614	-0.273271624788356	0.0252256597557582	0.196428970348997	-0.244428249710663	-0.220378161853611	-0.219302618935785	-0.0497651142444093	0.0930229373378441	0.25611047057557	0.362553894867502	0.163570747340721	-0.35054181677002	0.377722714031066	-0.32104559296037	0.435790479755461	0.0578342752459459	-0.302706601564728	-0.353666495153112	0.152820450679163	0.0294119281245749	-0.281762025450133	-0.386520246421194	-0.347145480886376	-0.0221765679118686	0.299293583248718	0.33014025393865	0.629563197517572	0.141620462250526	-0.313570248240691	0.34591011228149	-0.198484454795708	0.0209569354152623	SZ_842	Class2
25	-0.0988230532434783	0.126024744264463	0.0803853135057716	0.141329917797257	-0.0631610987729665	0.239988440124511	0.113117058650176	0.00986761956617939	0.203093237986505	0.161508688220529	-0.0812859755143385	0.167923320018672	0.258189554634891	0.153067061174875	0.0909230416444688	0.233802494395084	-0.0776803783520218	-0.119942115558365	0.1651117911298	0.26099423479443	-0.228568625527081	-0.0738394419504598	0.105675240742446	-0.121087021805777	0.223551814144886	-0.239172615235351	-0.113239398720488	-0.154695341922731	-0.0903151867036824	0.0733513957721173	-0.157391061335217	-0.129901258131131	0.208092329948619	0.0247163884241045	SZ_843	Class2
26	0.126868205641024	0.0699717069753924	-0.117356793077216	0.0153602325114937	0.197835842308436	-0.0354621142616269	0.0454665362722675	-0.191559862121105	-0.198660480861837	0.0351298107309695	-0.065611104658046	-0.0144273792115937	0.037761235600899	0.0383468761135528	0.0195276845164135	-0.00487831775578641	-0.0342921389497749	-0.145946274285048	-0.244913672407632	-0.0813559531506102	0.198121426317658	0.0758640539180432	0.0533454131449647	0.164229408613313	0.0116568383724736	0.21924057099424	-0.00458343998205994	-0.00810606347366435	0.0679658855415574	0.292109152477315	-0.0262739001904484	0.00907531819133672	-0.148356451184951	-0.126076022272563	SZ_857	Class2
