SZ_861	SZ_867	SZ_862	SZ_865	SZ_866	SZ_868	SZ_869	SZ_871	SZ_873	SZ_872	SZ_863	SZ_864	SZ_870
ABCG8	1.37446040165338	1.06053510214242	1.17452135249691	0.737386863809279	1.01558292745131	1.13395425065713	0.897250569409151	0.833081766432565	0.631369257511196	1.31673726448796	0.52547210874372	1.20704708703611	0.769240456608999
ABHD1	0.38142589068172	0.755975967040733	0.707772961253448	0.52547210874372	0.689801829516571	0.707772961253448	0.369880873526194	0.448667220448249	0.815526936951364	0.590435225816822	0.369880873526194	0.653180374379711	0.72038161388384
ABHD10	5.20216762179272	5.49377753293989	4.79854576974237	4.62827350634605	4.27710249066028	4.71560595016249	3.98089482273179	4.41671581315428	4.55232704203016	4.51449046077358	4.81130459708629	4.41085153251909	4.94010535072222
ABHD11	2.09044459311873	2.36558019945533	1.65826665725189	1.90835094590504	2.20521995734693	1.7682468272998	2.10552032409953	1.7716108564987	1.36310351830395	2.23094766037297	1.68912917384974	2.03693602649591	2.04113899632646
ABHD12	6.6656879705363	6.99425009575952	6.31250624556653	6.45250630582131	6.70044538457564	6.52452596363158	6.45643633157899	6.10056872165301	6.09681939623507	5.55762850222237	6.41470755253519	6.68053610484565	5.65232225749732
ABHD12B	1.18628831540622	1.19098657830136	0.793445499052421	0.936049163933062	1.23420512128649	1.29411025496398	0.596238370040563	1.18962645703375	1.20622596194654	1.13957905642195	0.887088830145362	1.53663996187549	2.13261941854648
ABHD13	5.02381620898334	4.5932525260843	4.74790531813046	4.72583638118988	4.31977102418225	4.74881705815549	4.04993477529482	4.41671581315428	3.99483916133986	4.37115613589845	4.80352175336376	4.22787581343508	4.21668015818176
ABHD14A	0.40881006819099	0.619991810719231	0.224834389504459	0.50491687174613	0.6606166679461	0.259178597418935	0.259178597418935	0.273178127959858	0.193073754742296	0.0221874867541611	0.389134426301781	0.143579924196042	0.367020890133541
ABHD14B	0.830807212993915	0.728726145157129	0.590435225816822	0.834138677326969	0.632715757076369	0.782800436574497	0.813173839931632	1.30647650614757	0.895009271404778	0.900719544696087	0.689801829516571	1.34936617776257	0.888652580571832
ABHD15	1.72918655801121	1.99688383458325	2.27058180380939	1.90835094590504	1.85065120688198	1.85474875490054	1.59988561091412	2.31696750340966	2.06233407547224	2.38942832770083	1.88842197793756	1.93860629698413	2.01932991931214
ABHD17A	5.31063349101172	5.45611250445122	5.02103820881838	5.64284978258979	6.4786229926726	5.29050404195014	3.20047361976858	2.66766024274601	2.82003497089161	2.17032653037555	5.08846110546198	5.59732480501478	2.05835635938255
ABHD17B	5.60598459142764	5.84891491081899	5.98892863438359	5.83908164133452	5.28257989057344	6.03586367123097	5.37978823810935	5.48073335643417	5.81908912987382	5.06711771766852	5.4752567303604	7.03791751590444	5.16834021218439
ABHD17C	4.56114964331918	3.939276171087	4.6043466972234	5.0110157211456	4.70135086645134	4.75264878860988	4.81820103610928	4.93349381741249	4.47111012876752	5.04893814848858	4.74957981500673	3.67818034362143	3.93143337618208
ABHD2	7.81901691194626	7.87001887836729	7.52572653694714	7.81137910331152	8.10157212224049	7.93564020146386	8.01252493450055	8.04485118877215	7.4006689729363	8.14186797496953	7.7421860957819	7.18356181230524	8.00928952885543
ABHD3	4.24097820389344	3.42846699813316	3.97600803331061	5.1722603648016	3.17205927379351	4.08082194511087	5.58018131114353	3.61624353850323	3.50341689050996	4.52081523500448	3.77021626140496	4.18496313278656	3.67479423113341
ABHD4	3.04380619487577	2.9967791595068	3.30987687090203	2.90470077970792	3.23044772164766	3.24783624678687	3.44658638717917	3.49150095779922	4.15589846828505	3.79826810730117	2.91620010969847	3.69628942044478	3.12823986124588
ABHD5	4.46105174529999	4.32893942202286	4.51631104355676	4.78236532116412	4.51010079812324	4.57579676957304	4.38161832361466	4.23289925082934	4.55898273976996	4.16689023530467	4.62344437511042	4.69345802091828	4.34073970713832
ABHD6	6.18201227430471	6.17250505931043	6.0384297498085	5.90890265831505	5.96995646942105	6.43381432327971	6.26809657954766	5.88709040970968	5.76719945803453	6.04482265608616	6.0035200694051	6.63869600279341	5.74137895179997
ABHD8	4.73388170369596	4.48752967248447	4.45200429409196	4.87277990609827	5.27455731886	4.61184663790028	4.68176011845946	4.24076332781865	4.23048878719338	3.99349810006309	4.40396231776357	3.64189395738237	4.68172724922823
ABI1	7.88041687057414	7.57031206447463	7.50463970661835	7.31709107619857	7.05493950689978	7.42978467417293	7.25160705276108	7.35833420346964	7.52880778623512	7.4614025731426	7.75433490335671	6.63906564759125	6.93986235709771
ABI2	8.3379294097356	8.24325698869474	8.03267332973322	8.39993465739018	8.10627550191415	8.00116845492857	7.69900708338588	8.20459754483914	7.98808204948711	8.0361942382824	8.18554594543153	7.54535231872564	8.57100525018814
ABI3	1.72152807125091	2.10857761637205	2.16834716213163	1.79821289452787	1.21823782561559	1.72428040670836	2.47770871987368	2.46045281107749	3.28726316176174	1.93832983794962	2.47913641833433	0.653180374379711	1.9359218712691
ABI3BP	4.97292726855225	4.90646938734117	5.15406389269294	4.98398349396314	4.35526138916924	4.22739214766344	5.3705314244575	5.16744101736982	6.64151512933093	5.10572579760943	4.32086310042562	3.69823625472616	4.43122930532334
ABL1	6.08743542084696	6.11552751298377	6.54129820183229	6.74057283104544	6.6714507042474	6.69152078895915	7.01674974937775	6.99353609440866	6.76185560764121	6.6652945911639	6.56105826035201	7.28301834696206	6.39163546990047
ABL2	7.52238505630995	7.26576084568204	7.08699154823795	6.70044538457564	6.89586020490569	7.26604332704999	7.23145506768179	6.85159934416669	6.74252572415716	7.19902838104704	7.10648915643965	7.03302293308506	6.57213230101662
ABLIM1	7.68409209463975	7.57294489246454	8.18457886404592	8.10514666696876	8.03042574842986	7.90019422058426	8.00443610018864	8.36862541244883	8.69576893381684	8.71867379668619	8.20923808986629	7.18199441714327	7.94833582205684
ABLIM2	5.67905872737338	4.69252785735325	5.73065144809663	6.06997103467465	7.200117439472	6.82871501650031	7.1921169274412	6.24011505058846	5.73582568897651	6.77268772774766	5.83810058048995	5.88153554469807	6.52102982404928
ABLIM3	5.16194048665186	4.59880397414006	5.96508336829036	5.60191524057868	6.21179669561558	5.92011131217167	6.92632227908873	6.84126050291182	6.11850956742033	6.33961123392699	5.89839185618073	5.26469431242931	6.19641780611682
ABR	8.23336082481938	8.34080335473501	8.01542511923765	9.02479113530881	9.18870983988394	8.40713921891859	8.81618411356582	8.66722272177632	8.39880446580474	8.3177878643271	8.37813341608195	7.44109165143974	8.96555493115249
ABRACL	3.50341689050996	3.26131817080572	2.88167428174959	3.02600841470162	2.82451300580934	3.05479791390113	2.55098718788542	2.7858902653189	2.10717461308597	3.34327129235559	2.91846001764069	2.30182414976443	2.5887609097713
ABT1	2.5036800639161	2.66697205330702	2.29836363032878	1.63984082933106	2.57509992148209	2.30120198114826	1.73408729879212	2.06233407547224	2.29397497317482	2.12991407612373	2.41742094472268	2.22310341675983	2.25277386904893
ABTB1	3.84899983826171	3.80039773208265	4.18621207236552	4.12817394363953	4.92433108243052	4.24850695985278	4.32101758383078	4.23289925082934	3.77285873486647	2.76016076992702	4.38667673229432	4.14418130288737	3.65323713928187
ABTB2	3.47865738183163	4.79080554716041	4.13689338963222	5.12476527331559	4.64739323110219	5.06353292528405	5.89667283935774	4.6171472970401	5.46205437487321	4.90124524520106	4.10009367707935	6.38632842112953	4.32272994635569
AC002310.13	2.34411791986107	1.63247985824368	2.24331153519296	2.33256691903476	2.71512128965516	2.37165890767942	3.20047361976858	3.24012465626745	2.62188227867659	2.76016076992702	1.95656790149066	2.61036523420375	2.50589621963577
AC002398.9	0.94903566365946	0.939289695793491	0.719216164298846	0.737386863809279	0.50491687174613	0.483685145150899	0.479238597019147	0.111115773979753	0.38142589068172	0.473058161355551	0.600205580188362	0.77404659205337	0.259178597418935
AC002472.1	0.499720345920205	0.708979742761161	1.17802982565116	1.62726474015942	1.4746588541285	1.24211982462518	1.66926150401426	0.96656360064988	0.895009271404778	0.800806314550139	1.07750908683181	1.20704708703611	0.679277133836985
AC002472.13	0.462372432991379	2.7663790105842	0.374924141286954	2.67157416832538	0.679277133836985	1.98151298040629	0.369880873526194	0.896054030081709	1.59720516326507	0.900719544696087	0.546424866525436	2.80187669922132	0.307186180034785
AC002985.3	0.596238370040563	0.631369257511196	0.813173839931632	0.752307260775964	0.588386220030957	0.528141838989817	0.813173839931632	0.602829391941948	0.327484176031182	0.356881390252138	0.587734577897701	0.653180374379711	0.259178597418935
AC003002.4	1.35095112933881	0.546424866525436	0.82493984797045	0.898259438939352	0.50491687174613	1.31340890066724	0.707772961253448	1.24375226737609	1.32294510159776	1.62065701474838	0.491595030361938	0.954663390814591	1.36310351830395
AC003005.4	1.81122883557162	1.35223694873956	1.76793458777158	1.69670659800184	1.41787773880153	1.76205548521847	1.15614962122862	1.02204571340923	1.20622596194654	1.8328170137534	1.55001898578363	1.57376862380413	1.29735654082562
AC003006.7	1.51888446268803	1.41718661677662	1.47869884446853	1.44689633650622	1.48929449705237	1.72428040670836	2.00363071580923	2.1348903034669	1.98383396679316	1.73151919576572	1.8328170137534	2.20071627540741	1.39145883880478
AC003101.1	0.477496278505283	0.679277133836985	0.564586230684275	0.662634473752775	0.259178597418935	0.50491687174613	0.596238370040563	0.273178127959858	0.38142589068172	0.356881390252138	0.974450068350171	0.327484176031182	0.259178597418935
AC004017.1	0.0742754014454948	0.085667605363261	0.10095561116772	0.233421886588697	0.0742754014454948	0.387733594871948	0.259178597418935	0.189052674902702	0.137924551894723	0.410306691154465	0.120549762277012	0.0281104671432627	0.0762839115826164
AC004076.7	4.00466954966472	3.01634249474122	3.67014083318516	3.9537357411315	3.75500440002226	4.32101758383078	4.24676307983087	3.46733853248063	3.67825651988369	3.73446991065025	3.98421181612325	3.53847495965826	3.26086736797126
AC004076.9	4.10009367707935	2.89346612977604	4.35028492383106	4.55782753056394	4.34230616974346	4.75684074440398	4.75698657662026	4.74273518678965	4.21668015818176	4.64412254366957	4.68977085581509	4.17319484746513	4.23065124143754
AC004381.6	1.85186519540876	1.55211630259257	1.50561049469234	1.53259059664692	2.0388193125548	1.81069140938972	1.15614962122862	2.02998911795197	1.84909164884862	2.35890078063448	2.09044459311873	1.1565759562996	2.19235875450842
AC004466.1	0.890371722332783	1.03190634998592	1.41856886082644	0.737386863809279	1.04422839685146	0.890371722332783	0.897250569409151	1.30647650614757	1.20622596194654	0.632715757076369	1.13119254938216	1.87295869191723	0.84253010530425
AC004899.1	0.438069488331994	0.328940143242356	0.0140784567760159	0.699769056705724	0.447209904612233	0.815526936951364	0.143579924196042	0.273178127959858	0.0163116376540583	0.958459862032872	0.0301375357987472	0.253053849711618	0.367020890133541
AC005003.1	2.19986089001369	1.68843447763524	1.40643600628655	1.70234820863347	1.93510570707598	1.73096981029241	1.84479289158496	0.96656360064988	1.20622596194654	1.27972069910128	1.24211982462518	2.05394262397782	1.8259669840918
AC005082.1	0.769240456608999	0.439439558703653	0.664652279559449	1.09021048229371	0.137924551894723	0.593332514404629	0.98417237784417	0.111115773979753	0.631369257511196	0.689801829516571	0.52547210874372	0.526839633429882	0.587734577897701
AC005609.1	0.337193595663163	0.213932472794385	0.10095561116772	0.383763221201805	0.39075645537657	0.483685145150899	0.0301375357987472	0.189052674902702	0.259178597418935	0.163082207805618	0.219181499685753	0.180265889784059	0.259178597418935
AC006116.20	0.337193595663163	0.278318066342227	0.0140784567760159	0.10095561116772	0.0140784567760159	0.281588197495921	0.143579924196042	0.273178127959858	0.137924551894723	0.23911355512369	0.437225043841668	0.253053849711618	0.193073754742296
AC006486.1	0.337193595663163	0.085667605363261	0.180265889784059	0.143579924196042	0.0301375357987472	0.170981334519903	0.0301375357987472	0.0281104671432627	0.193073754742296	0.23911355512369	0.0163116376540583	0.064928377608182	0.193073754742296
AC006486.9	0.438069488331994	0.737386863809279	0.325656188632908	0.426178666001542	0.857062042270286	0.679277133836985	1.39634078964065	1.02204571340923	0.327484176031182	0.473058161355551	0.26249787878943	0.58502257950834	0.587734577897701
AC006538.4	2.85598573729513	1.8420987293057	2.36729042701458	2.63740623684293	3.41683707799801	2.80597330041475	3.46556474129885	2.84653788988724	2.21166286662201	2.86089999837356	2.72455911743399	2.98961787534893	2.01932991931214
AC006547.14	0.0742754014454948	0.259178597418935	0.342362715707038	0.0301375357987472	0.159383396143591	0.0762839115826164	0.479238597019147	0.0281104671432627	0.0163116376540583	0.0878137613772658	0.26249787878943	0.412021680089559	0.0762839115826164
AC006946.15	1.51888446268803	1.13957905642195	0.793445499052421	1.20622596194654	1.27972069910128	1.72428040670836	2.23942420989042	1.50604503084991	1.59720516326507	0.800806314550139	1.82514858220595	1.37446040165338	1.20962997095032
