Gene	ModuleColor	kWithin
2107	CACNA1A	grey	3.20250979937569
2108	CACNA1B	magenta	4.86899735815698
2109	CACNA1C	tan	3.17457832648807
2110	CACNA1D	lightgreen	5.33646823780422
2111	CACNA1E	skyblue	3.07014693636019
2112	CACNA1F	grey	1.73153386540683
2113	CACNA1G	turquoise	10.1864312137825
2114	CACNA1H	grey	1.72043734408695
2115	CACNA1I	darkgrey	4.03172859931053
2116	CACNA1S	grey	1.9328949426481
2117	CACNA2D1	skyblue	0.978844451068432
2118	CACNA2D2	yellow	1.29878283948753
2119	CACNA2D3	salmon	10.4841145325204
2120	CACNA2D4	lightgreen	2.99630422514752
2121	CACNB1	grey	2.44726759842967
2122	CACNB2	cyan	11.9173279291136
2123	CACNB3	white	2.67440718239452
2124	CACNB4	grey	3.7119579822536
2125	CACNG2	tan	3.58159896713257
2126	CACNG3	turquoise	7.85212637772731
2127	CACNG4	grey	3.7781388615333
2128	CACNG5	darkgreen	2.82797800656221
2129	CACNG6	yellow	14.6988467927997
2130	CACNG7	salmon	4.06490289745309
2131	CACNG8	grey	2.93801301642339
2132	CACTIN	green	24.2612045549891
2133	CACUL1	yellow	2.0883431881699
2134	CACYBP	yellow	0.714675036546913
2135	CAD	blue	2.61141222545468
2136	CADM1	lightgreen	4.34733857567422
2137	CADM2	grey60	3.87493382835957
2138	CADM3	saddlebrown	0.344798328351976
2139	CADM4	darkred	1.79084961263321
2140	CADPS	midnightblue	0.538750270730727
2141	CADPS2	cyan	8.64378508315655
2142	CAGE1	grey	2.1279890060457
2143	CALB1	grey60	0.43633414560935
2144	CALB2	darkgreen	3.16203186398673
2145	CALCB	grey	3.99203103052599
2146	CALCOCO1	grey	1.8790159477048
2147	CALCOCO2	midnightblue	5.0550468035033
2148	CALCR	lightcyan	2.20545821892237
2149	CALCRL	grey	1.26861564534309
2150	CALD1	pink	4.93260227936167
2151	CALHM1	darkgrey	2.39456668749163
2152	CALHM2	red	1.18190483091191
2153	CALM1	blue	9.1080258028974
2154	CALM2	grey	1.76515529717011
2155	CALM3	lightyellow	1.37880151625316
2156	CALML4	turquoise	0.776603188804155
2157	CALML6	grey	1.07890724008646
2158	CALN1	cyan	4.06962040800454
2159	CALR	royalblue	1.66378131148043
2160	CALU	grey	4.17528154460813
2161	CALY	grey	4.4409817191157
2162	CAMK1	lightyellow	7.02801364572705
2163	CAMK1D	grey	2.70566646685792
2164	CAMK1G	cyan	5.54225823191025
2165	CAMK2A	blue	18.8291469841721
2166	CAMK2B	blue	13.9927550972512
2167	CAMK2D	turquoise	4.04201550442417
2168	CAMK2G	blue	4.16013621436672
2169	CAMK2N1	green	9.89107558279077
2170	CAMK2N2	grey	2.45273923962978
2171	CAMK4	cyan	8.99200905405768
2172	CAMKK1	magenta	4.45500826314311
2173	CAMKK2	grey	2.421968144137
2174	CAMKMT	lightcyan	6.14264764887278
2175	CAMKV	grey	2.70799245105886
2176	CAMLG	lightyellow	0.938689268367489
2177	CAMSAP1	lightyellow	4.73911515863215
2178	CAMSAP2	skyblue	1.41294936096942
2179	CAMSAP3	grey	1.83698277734983
2180	CAMTA1	darkgreen	3.09701244389295
2181	CAMTA2	royalblue	3.26984136421702
2182	CAND1	grey60	5.74658434676799
2183	CAND2	turquoise	14.884878302658
2184	CANT1	black	3.81802422135358
2185	CANX	grey	2.93808089270184
2186	CAP1	grey	2.67294288072085
2187	CAP2	skyblue	0.691744919335926
2188	CAPG	grey	2.73229615454737
2189	CAPN1	green	2.39053321430518
2190	CAPN10	green	12.1840168357177
2191	CAPN13	grey	2.73653619587129
2192	CAPN14	grey	1.41112325726173
2193	CAPN15	green	17.7899737850668
2194	CAPN2	lightyellow	2.59107856363747
2195	CAPN3	greenyellow	10.7637830162254
2196	CAPN5	grey	2.92301994416821
2197	CAPN7	brown	4.53303650750854
2198	CAPN8	grey	2.40369755450937
2199	CAPN9	grey	2.1424317326895
2200	CAPNS1	grey	3.19963945243286
2201	CAPRIN1	darkorange	5.87194563122797
2202	CAPRIN2	midnightblue	4.45684096079615
2203	CAPS	tan	4.19165076553342
2204	CAPS2	grey	1.70562971886732
2205	CAPSL	tan	9.63980150963819
2206	CAPZA1	grey	2.66436699692255
2207	CAPZA2	cyan	6.36815068534364
2208	CAPZB	tan	1.79121305543867
2209	CARD10	grey	4.60013119269769
2210	CARD11	saddlebrown	3.33545829514863
2211	CARD14	purple	4.79328799061992
2212	CARD6	white	2.93559778473046
2213	CARD8	saddlebrown	4.20696148723727
2214	CARD9	yellow	15.359073111193
2215	CARF	grey	3.67316695060532
2216	CARHSP1	darkturquoise	0.786453232850168
2217	CARKD	lightyellow	2.74034444194718
2218	CARM1	darkgrey	2.65312704976781
2219	CARNS1	greenyellow	11.0217330742768
2220	CARS	magenta	2.06493417200575
2221	CARS2	magenta	3.43954129588013
2222	CARTPT	skyblue	0.621349990704719
2223	CASC1	lightcyan	5.80171841028636
2224	CASC10	grey	2.10767287527294
2225	CASC3	darkgrey	2.12315369455179
2226	CASC4	grey	4.03048629327625
2227	CASC5	darkgreen	8.89018995235398
2228	CASD1	grey	4.48122844714796
2229	CASK	yellow	3.12982145616932
2230	CASKIN1	royalblue	7.37939339878764
2231	CASKIN2	grey	1.70707588513229
2232	CASP1	grey	4.81468985034127
2233	CASP10	grey	5.2541171669919
2234	CASP12	grey60	0.699851151742296
2235	CASP2	black	1.58626551088009
2236	CASP3	blue	14.3857791320073
2237	CASP4	darkgreen	3.61891488831134
2238	CASP6	yellow	2.10076934797577
2239	CASP7	yellow	2.78797944873214
2240	CASP8	lightgreen	0.649628457251227
2241	CASP9	grey	2.47528815108795
2242	CASQ1	grey	2.33777846768974
2243	CASQ2	darkred	2.05173755157752
2244	CASR	greenyellow	6.39809668877551
2245	CASS4	yellow	4.35516361127666
2246	CAST	midnightblue	3.75329918313822
2247	CASZ1	green	1.53307633904046
2248	CAT	grey	1.9609520066533
2249	CATSPER3	yellow	4.58824917809166
2250	CATSPERB	steelblue	1.22573487567783
2251	CATSPERD	tan	3.43955655015612
2252	CATSPERG	darkred	1.94653088381309
2253	CAV1	grey	3.43388656050455
2254	CAV2	grey	4.11671727213367
2255	CAV3	turquoise	11.8358269227562
2256	CBFA2T2	grey	3.38186058183777
2257	CBFA2T3	purple	2.51015847515828
2258	CBFB	brown	4.66565921789326
2259	CBL	grey	1.16642294701627
2260	CBLB	lightcyan	3.1675119427219
2261	CBLL1	black	9.93372312530563
2262	CBLN1	grey	2.574468624783
2263	CBLN2	turquoise	2.97041329419384
2264	CBLN3	green	10.5756185913848
2265	CBLN4	grey	3.07477481944337
2266	CBR1	grey	3.44767665750648
2267	CBR3	grey	3.06420719811637
2268	CBR4	lightcyan	3.82151948539363
2269	CBS	blue	7.9444191835916
2270	CBWD1	grey	1.17911141870452
2271	CBWD2	grey	0.990822892897287
2272	CBWD3	midnightblue	3.85989142842231
2273	CBWD5	darkturquoise	1.12452212295065
2274	CBWD6	darkturquoise	1.00908932289481
2275	CBWD7	grey	2.63845445675514
2276	CBX1	red	12.9181675099629
2277	CBX2	grey	3.20714299800305
2278	CBX3	grey	1.80434380993523
2279	CBX4	grey	2.81812840318505
2280	CBX5	grey	3.35210458996595
2281	CBX6	green	30.0967813700913
2282	CBX7	green	5.66556864340426
2283	CBX8	red	2.9532685034044
2284	CBY1	grey	1.47649538450269
2285	CC2D1A	lightyellow	4.46388237914996
2286	CC2D1B	steelblue	1.8856546018467
2287	CC2D2A	tan	1.97828080532445
2288	CCAR1	pink	3.36089785480996
2289	CCAR2	grey	2.99912745400072
2290	CCBE1	grey60	1.03369409944612
2291	CCBL1	pink	3.09782767739551
2292	CCBL2	grey	2.35589115035145
2293	CCDC101	grey	4.90130958133207
2294	CCDC102A	blue	10.9678130405438
2295	CCDC102B	grey	2.71498219622119
2296	CCDC104	pink	3.77489467840044
2297	CCDC106	green	9.54948589957331
2298	CCDC107	grey	2.60059968267649
2299	CCDC108	tan	14.3188673885191
2300	CCDC109B	turquoise	1.10110470774767
2301	CCDC11	yellow	10.7851747753914
2302	CCDC110	lightcyan	3.0093651585253
2303	CCDC112	black	2.24401798046959
2304	CCDC113	grey	3.83497326407051
2305	CCDC114	tan	12.3374013935102
2306	CCDC115	red	12.2344342079559
2307	CCDC116	magenta	1.2283017633844
2308	CCDC117	yellow	5.44944793441957
2309	CCDC12	lightyellow	4.94310560143778
2310	CCDC120	royalblue	1.65468830855732
2311	CCDC121	yellow	12.7526441168337
2312	CCDC122	grey	2.09056646750133
2313	CCDC124	royalblue	0.378727617535293
2314	CCDC125	purple	1.15281225722729
2315	CCDC126	brown	3.25414667537614
2316	CCDC127	salmon	2.82105906342055
2317	CCDC129	grey	2.70464360789905
2318	CCDC13	lightgreen	1.01075084973273
2319	CCDC130	darkgrey	4.88804420390293
2320	CCDC132	brown	14.5485968347713
2321	CCDC134	grey	5.89544017499953
2322	CCDC135	purple	3.43344682328119
2323	CCDC136	steelblue	1.37675224995363
2324	CCDC137	grey	2.63085594552393
2325	CCDC138	brown	13.2993066528665
2326	CCDC14	black	1.69764481932509
2327	CCDC141	grey	2.13133931610102
2328	CCDC142	magenta	1.15139633698804
2329	CCDC144A	grey	1.23557138182108
2330	CCDC144NL	darkgreen	1.9111596277336
2331	CCDC146	midnightblue	6.07446721790612
2332	CCDC147	tan	14.0857564119527
2333	CCDC148	brown	5.60285308729406
2334	CCDC149	turquoise	5.6512382390809
2335	CCDC15	grey	1.84725277135061
2336	CCDC150	grey	2.88970842373328
2337	CCDC151	purple	4.45712442655353
2338	CCDC152	lightcyan	0.803374011110985
2339	CCDC153	tan	5.01822041410387
2340	CCDC154	darkgrey	1.65875899551184
2341	CCDC157	tan	3.02118719461982
2342	CCDC158	midnightblue	3.93621551116656
2343	CCDC159	lightyellow	2.57750721972992
2344	CCDC160	grey60	4.94839180664438
2345	CCDC163P	blue	8.63400785010497
2346	CCDC167	red	1.72357183429626
2347	CCDC17	brown	0.526133895626537
2348	CCDC170	tan	10.2198715980681
2349	CCDC171	brown	3.25075595390264
2350	CCDC173	magenta	0.84671816141196
2351	CCDC174	grey	1.47059810604599
2352	CCDC175	yellow	7.76346294543327
2353	CCDC176	turquoise	22.4593497102184
2354	CCDC177	orange	3.33198468142642
2355	CCDC178	grey	1.31922955008208
2356	CCDC18	lightgreen	3.4887225119348
2357	CCDC180	tan	6.47399395593104
2358	CCDC181	lightcyan	1.85844050775927
2359	CCDC183	lightgreen	1.0886796533351
2360	CCDC19	tan	17.7536432410752
2361	CCDC22	darkgrey	4.01594424610889
2362	CCDC23	black	4.96623123329603
2363	CCDC24	tan	2.01194980058926
2364	CCDC25	grey	1.31327913798158
2365	CCDC28A	grey	1.54240188076379
2366	CCDC28B	blue	9.67571417252787
2367	CCDC3	grey	3.309253213699
2368	CCDC30	tan	20.3492808662419
2369	CCDC33	tan	10.2651820294781
2370	CCDC34	cyan	1.48900512678238
2371	CCDC36	grey	2.74108855709674
2372	CCDC37	tan	14.753405305645
2373	CCDC38	lightgreen	2.49890459495427
2374	CCDC39	turquoise	7.79886967687872
2375	CCDC40	grey	2.67193324168201
2376	CCDC41	pink	7.34876649331475
2377	CCDC42B	tan	22.0876326724292
2378	CCDC43	grey	2.32017914886907
2379	CCDC47	grey	3.23013449066335
2380	CCDC50	grey	1.50623264041474
2381	CCDC51	red	10.3963422825897
2382	CCDC53	lightcyan	4.01995171556795
2383	CCDC57	magenta	4.24478196134862
2384	CCDC58	black	7.12046525779658
2385	CCDC59	lightgreen	1.85530233613882
2386	CCDC6	grey	2.63114936840601
2387	CCDC60	tan	13.6856027200199
2388	CCDC61	magenta	3.15083593381401
2389	CCDC62	yellow	1.17783916245812
2390	CCDC64	grey	4.99107139902353
2391	CCDC64B	grey	1.47846858297437
2392	CCDC65	tan	7.51130645185106
2393	CCDC66	lightcyan	1.4505640687932
2394	CCDC67	grey	1.14722077729003
2395	CCDC68	grey	2.1002363706899
2396	CCDC69	cyan	1.47989571760499
2397	CCDC7	grey	1.28404071529019
2398	CCDC71	pink	0.544599015285853
2399	CCDC71L	cyan	3.26393545837171
2400	CCDC73	turquoise	15.8852651703824
2401	CCDC74A	magenta	5.58805787986352
2402	CCDC74B	orange	5.98877983392939
2403	CCDC77	turquoise	4.70986328862409
2404	CCDC78	tan	11.0143859590144
2405	CCDC79	turquoise	1.18380889366143
2406	CCDC8	darkgrey	2.01353457064326
2407	CCDC80	blue	16.9919104026597
2408	CCDC81	yellow	13.2038133090914
2409	CCDC82	grey	2.9643420503474
2410	CCDC84	pink	5.22659232642002
2411	CCDC85A	grey	2.1517735308467
2412	CCDC85B	blue	3.97760050658968
2413	CCDC85C	white	4.48597105116809
2414	CCDC86	pink	1.92626687743348
2415	CCDC87	grey	2.94754497392384
2416	CCDC88A	greenyellow	4.67968573923558
2417	CCDC88B	grey	4.14398819431421
2418	CCDC88C	grey	1.69653525084298
2419	CCDC89	tan	1.58284884211252
2420	CCDC9	lightyellow	1.77958419146852
2421	CCDC90B	black	2.24984866130219
2422	CCDC91	lightcyan	4.82378462945275
2423	CCDC92	lightgreen	5.68548082842026
2424	CCDC93	grey	1.37467466303884
2425	CCDC94	grey	1.31518525483381
2426	CCDC96	purple	1.81665043004631
2427	CCDC97	grey	2.3916142556401
2428	CCER2	green	4.2758791090984
2429	CCHCR1	darkgrey	2.99386912334655
2430	CCIN	lightgreen	0.383296042743218
2431	CCK	tan	1.45091309433927
2432	CCKBR	royalblue	1.34482939561069
2433	CCL2	steelblue	3.61171170643944
2434	CCL27	grey	1.80541130019822
2435	CCL28	grey	2.29374230118635
2436	CCL3	steelblue	4.31045734294407
2437	CCL5	grey	0.841408025688825
2438	CCM2	pink	1.75621232176049
2439	CCM2L	grey	2.98078518909827
2440	CCNA1	purple	4.19311704000999
2441	CCNA2	tan	1.75024942425664
2442	CCNB1	grey	2.53615353830054
2443	CCNB1IP1	salmon	3.70135219512708
2444	CCNB2	black	7.14946141649211
2445	CCNB3	lightcyan	3.15784220236955
2446	CCNC	darkturquoise	0.931849435811917
2447	CCND1	lightyellow	6.11024044492249
2448	CCND2	grey	3.47270565273766
2449	CCND3	yellow	2.25666360270925
2450	CCNDBP1	black	5.48092957595174
2451	CCNE1	salmon	5.0118519079373
2452	CCNE2	greenyellow	10.5144667615445
2453	CCNF	grey	2.60690809744323
2454	CCNG1	darkorange	3.04906717221591
2455	CCNG2	cyan	1.89251463436763
2456	CCNH	steelblue	6.37543755338819
2457	CCNI	salmon	6.86083653363602
2458	CCNI2	turquoise	7.03800078365915
2459	CCNJ	grey	2.52417361760915
2460	CCNJL	grey	4.98588557622943
2461	CCNK	saddlebrown	1.49321131954541
2462	CCNL1	grey	2.83777650707644
2463	CCNL2	tan	0.805538855512272
2464	CCNO	grey	1.81284311366205
2465	CCNT1	blue	3.21918160193307
2466	CCNT2	brown	6.52069152905051
2467	CCNY	black	2.96204245245894
2468	CCNYL1	pink	5.89920779642206
2469	CCP110	greenyellow	10.0473422379276
2470	CCPG1	pink	1.34077067075143
2471	CCR1	darkgreen	1.9708056372213
2472	CCR10	grey	1.43614871270738
2473	CCR5	grey	1.17528817247453
2474	CCR6	grey	3.33977961528999
2475	CCRL2	lightyellow	3.90876939927228
2476	CCRN4L	grey	2.78022337765387
2477	CCS	darkgrey	4.51258778995965
2478	CCSAP	grey	1.3730631653576
2479	CCSER1	cyan	9.51109264949896
2480	CCSER2	cyan	7.05119388233849
2481	CCT2	orange	1.86780560940819
2482	CCT3	orange	4.88377789807197
2483	CCT4	purple	2.25890120995465
2484	CCT5	black	3.16982005779492
2485	CCT6A	grey	1.495359510427
2486	CCT6B	grey	0.862704105490942
2487	CCT7	purple	6.75219990437275
2488	CCT8	grey	3.10190697159878
2489	CCZ1	grey	3.51177520735726
2490	CCZ1B	greenyellow	0.749930882769636
2491	CD101	grey	2.59668289159106
2492	CD109	grey	3.38536904872167
2493	CD14	turquoise	17.0120881331056
2494	CD151	magenta	2.9904848256659
2495	CD160	turquoise	10.2715028054322
2496	CD163	turquoise	6.34224143384369
2497	CD163L1	grey	1.83299891333403
2498	CD164	black	7.29091927347159
2499	CD164L2	tan	6.13933035957039
2500	CD180	turquoise	4.697961584852
2501	CD2	royalblue	1.28962504510925
2502	CD200	greenyellow	2.2410289409404
2503	CD200R1	grey	1.45034043107105
2504	CD209	grey	2.90706161659128
2505	CD22	greenyellow	11.5151537426991
2506	CD226	turquoise	8.93076996898435
2507	CD244	grey	1.55255263798408
2508	CD247	grey	1.25303501413129
2509	CD248	grey	4.59266780447377
2510	CD274	lightyellow	2.79816524244482
2511	CD276	tan	2.29690573998636
2512	CD28	royalblue	2.39067305474474
2513	CD2AP	darkgreen	3.08496453311794
2514	CD2BP2	darkred	1.54236195062486
2515	CD300A	turquoise	16.4059908380072
2516	CD300C	magenta	2.79799218402964
2517	CD300LF	grey	1.2592258496703
2518	CD302	lightgreen	1.79017584217655
2519	CD320	blue	3.38279644614045
2520	CD33	yellow	5.26872661211838
2521	CD34	grey	5.35671696053896
2522	CD36	tan	7.63744143934147
2523	CD37	turquoise	5.46801005163364
2524	CD38	blue	10.5538684226395
2525	CD3EAP	grey	3.88917464563628
2526	CD4	turquoise	7.04403349939263
2527	CD40	grey	2.58400277375101
2528	CD44	steelblue	1.00112139099868
2529	CD46	grey	3.29268500511681
2530	CD47	pink	1.12038235903502
2531	CD48	grey	2.98605387342439
2532	CD5	grey	4.41769823797214
2533	CD52	darkgrey	0.189186087291433
2534	CD53	turquoise	17.2276859099893
2535	CD55	darkgreen	1.52068535651937
2536	CD58	darkgreen	1.56656823000497
2537	CD59	darkgrey	1.80179523915368
2538	CD6	grey	1.83678266880567
2539	CD63	darkgrey	6.05166683840659
2540	CD68	turquoise	4.16758845914723
2541	CD72	pink	6.17499886235048
2542	CD74	turquoise	4.65212408716202
2543	CD81	white	8.43610349348352
2544	CD82	grey	4.06173569615863
2545	CD83	steelblue	7.7330227622243
2546	CD84	saddlebrown	2.47666383936608
2547	CD86	saddlebrown	8.36521513828077
2548	CD8A	lightcyan	5.68276004217901
2549	CD8B	grey	1.68637551906349
2550	CD9	grey	2.06845149230785
2551	CD93	grey	7.8160558192934
2552	CD96	grey	2.1788266771953
2553	CD97	darkgreen	0.333191181945509
2554	CD99	lightgreen	1.43289470451909
2555	CD99L2	grey	3.68820526273844
2556	CDA	grey	2.54872567588604
2557	CDADC1	yellow	2.23479610380428
2558	CDAN1	grey	2.27762650177661
2559	CDC123	grey	3.9246686502099
2560	CDC14A	blue	8.31148982242574
2561	CDC14B	pink	7.40271755772924
2562	CDC16	grey	2.34706279075679
2563	CDC20	grey	3.56909342979991
2564	CDC23	grey	2.35996095710766
2565	CDC25A	grey	3.32621613574412
2566	CDC25B	grey	1.73178420069618
2567	CDC25C	lightgreen	1.75128749128704
2568	CDC26	yellow	1.38292021701934
2569	CDC27	grey	3.37620204339131
2570	CDC34	green	2.16194750167062
2571	CDC37	steelblue	1.48964968678957
2572	CDC37L1	grey	2.86326635301133
2573	CDC40	grey60	4.96067041363326
2574	CDC42	grey	4.66216901578961
2575	CDC42BPA	brown	2.42807442940069
2576	CDC42BPB	grey	3.62811760664598
2577	CDC42BPG	tan	1.88119915178277
2578	CDC42EP1	grey	2.78700882939863
2579	CDC42EP2	lightcyan	7.148033160051
2580	CDC42EP3	skyblue	3.29355845024586
2581	CDC42EP4	blue	19.828100970037
2582	CDC42EP5	grey	1.54715812197722
2583	CDC42SE1	turquoise	18.7878490666695
2584	CDC42SE2	grey	2.08420726118041
2585	CDC45	royalblue	2.2135351647033
2586	CDC5L	greenyellow	2.74820323617408
2587	CDC6	lightgreen	1.50040480463366
2588	CDC7	pink	3.07827294792905
2589	CDC73	midnightblue	1.39921529558027
2590	CDCA2	darkgreen	5.6979903147656
2591	CDCA3	green	0.569920789416843
2592	CDCA4	grey	2.17504811008755
2593	CDCA5	black	0.992462473134643
2594	CDCA7	brown	5.51364947763567
2595	CDCA7L	grey	2.02344520734934
2596	CDCA8	pink	3.14546426943107
2597	CDCP1	grey	2.93716158425516
2598	CDCP2	lightgreen	3.06887970646144
2599	CDH1	greenyellow	4.84288311215647
2600	CDH10	grey	1.8471179075431
2601	CDH11	lightyellow	0.592503052688413
2602	CDH12	salmon	5.03238508295865
2603	CDH13	turquoise	1.72206371585447
2604	CDH18	grey	1.76917989147102
2605	CDH19	darkturquoise	1.16328427783043
2606	CDH2	black	1.57720647039354
2607	CDH20	greenyellow	2.68630037741008
2608	CDH22	magenta	4.05256100221181
2609	CDH23	turquoise	9.73667321944441
2610	CDH24	white	0.934076429275026
2611	CDH26	yellow	1.14615890362563
2612	CDH3	turquoise	1.60818213969613
2613	CDH4	pink	2.59268842645343
2614	CDH5	grey	6.20374476439183
2615	CDH6	turquoise	1.55223908179125
2616	CDH7	turquoise	4.58920624046669
2617	CDH8	pink	1.3894638266935
2618	CDH9	turquoise	1.90641889946677
2619	CDHR1	salmon	2.94367059817696
2620	CDHR2	tan	2.51124964537898
2621	CDHR3	magenta	2.42013794718896
2622	CDHR4	tan	2.0086554784838
2623	CDIP1	white	2.85579304845708
2624	CDIPT	green	2.28318166711934
2625	CDK1	darkgreen	8.86249789064727
2626	CDK10	grey	2.83680884358044
2627	CDK11A	steelblue	3.7404446408754
2628	CDK11B	darkgrey	1.1296991690929
2629	CDK12	lightgreen	2.28016280859766
2630	CDK13	tan	2.92893769917498
2631	CDK14	cyan	4.14318618779813
2632	CDK15	blue	1.35476599706932
2633	CDK16	green	12.8414625716033
2634	CDK17	grey	1.65873144240009
2635	CDK18	greenyellow	7.79899404485566
2636	CDK19	greenyellow	4.40430703224829
2637	CDK2	grey	6.20774001699684
2638	CDK20	grey	0.928346182148059
2639	CDK2AP1	blue	21.2145976354059
2640	CDK2AP2	darkorange	1.15025469912705
2641	CDK3	magenta	4.30786089618677
2642	CDK4	red	1.32631150565472
2643	CDK5	cyan	1.02327810299317
2644	CDK5R1	grey60	1.66155715544649
2645	CDK5R2	grey	3.97935278713152
2646	CDK5RAP1	magenta	4.3612653581579
2647	CDK5RAP2	grey	4.12226857945932
2648	CDK5RAP3	magenta	6.03416996090039
2649	CDK6	brown	12.549840100332
2650	CDK7	pink	9.47913720353364
2651	CDK8	lightcyan	7.51391796202546
2652	CDK9	magenta	4.68704908217346
2653	CDKAL1	brown	19.9239468182471
2654	CDKL1	brown	2.25631653871531
2655	CDKL2	salmon	8.67078948016985
2656	CDKL3	tan	5.67711937218359
2657	CDKL4	purple	0.647212361777511
2658	CDKL5	cyan	9.3928106603624
2659	CDKN1A	steelblue	7.66501456456872
2660	CDKN1B	darkred	2.21736073688251
2661	CDKN1C	darkturquoise	7.43416989107212
2662	CDKN2A	grey	1.77177703212202
2663	CDKN2AIP	brown	11.6151263606691
2664	CDKN2AIPNL	greenyellow	1.11636326871061
2665	CDKN2B	darkred	1.06961881550973
2666	CDKN2C	green	9.97955047961336
2667	CDKN2D	green	1.66062111220504
2668	CDKN3	grey	1.97173700393672
2669	CDNF	greenyellow	0.86224714929681
2670	CDO1	steelblue	1.70381719615118
2671	CDON	brown	3.45958719559649
2672	CDPF1	darkorange	0.7209395307622
2673	CDR1	turquoise	29.6239258922535
2674	CDR2	tan	0.929304379647025
2675	CDR2L	greenyellow	6.26468431283734
2676	CDRT15L2	cyan	3.88862872470142
2677	CDS1	brown	3.4720617209516
2678	CDS2	skyblue	1.47635621478998
2679	CDT1	darkred	0.685426136352691
2680	CDV3	grey	3.11316576540443
2681	CDYL	midnightblue	2.25070259668471
2682	CDYL2	cyan	3.08912478525243
2683	CEACAM1	grey	3.24999993512068
2684	CEACAM19	turquoise	14.3679241056375
2685	CEACAM21	grey	2.26177273667192
2686	CEBPA	grey	2.75422216738785
2687	CEBPB	grey	1.68378294984215
2688	CEBPD	turquoise	1.88612782444684
2689	CEBPG	grey	2.719245898382
2690	CEBPZ	grey	1.69556113673259
2691	CEBPZ-AS1	grey60	1.74304579030261
2692	CECR1	grey	1.81367243041
2693	CECR2	red	0.801383292198294
2694	CECR5	grey	1.15815070794074
2695	CECR6	grey	2.49018893629258
2696	CEL	purple	2.06155632410735
2697	CELF1	lightyellow	2.17262146930456
2698	CELF2	turquoise	5.97779117421847
2699	CELF3	royalblue	5.75002449483512
2700	CELF4	magenta	5.96797962952425
2701	CELF5	white	2.25101271059829
2702	CELF6	lightgreen	5.02394374964881
2703	CELSR1	tan	16.5582456038793
2704	CELSR2	grey60	2.8889757612236
2705	CELSR3	green	2.12029301141439
2706	CEMP1	turquoise	18.5202597375522
2707	CEND1	grey	1.80269440789463
2708	CENPA	brown	6.72295901070299
2709	CENPB	red	6.88962080823437
2710	CENPBD1	grey60	1.29625842427261
2711	CENPC	yellow	4.14478858900426
2712	CENPE	grey	2.74353848064013
2713	CENPF	grey	3.4811439695016
2714	CENPH	grey	2.3820488757508
2715	CENPI	grey	3.80504140455643
2716	CENPJ	midnightblue	2.22247556100144
2717	CENPK	pink	7.32726784020485
2718	CENPL	yellow	22.82252569113
2719	CENPM	grey	2.20852385927925
2720	CENPN	grey	4.41415017702864
2721	CENPO	grey	1.71588727057882
2722	CENPP	darkturquoise	2.63943579594512
2723	CENPQ	black	12.2669706313018
2724	CENPT	magenta	4.92538922474827
2725	CENPU	grey	3.68841162431696
2726	CENPV	skyblue	0.884176923681932
2727	CENPW	grey	1.28821600097078
2728	CEP104	yellow	2.32873726116216
2729	CEP112	lightgreen	2.96835997976341
2730	CEP120	black	3.37947123001258
2731	CEP128	grey	0.902380867417892
2732	CEP135	greenyellow	3.23986639811552
2733	CEP152	grey	1.81027736140618
2734	CEP164	pink	4.8943129868757
2735	CEP170	brown	4.26640801505608
2736	CEP170B	royalblue	6.46164938797692
2737	CEP19	black	6.47480512973255
2738	CEP192	grey60	3.51443962888481
2739	CEP250	grey	2.9965863097839
2740	CEP290	tan	5.96530765848336
2741	CEP350	lightcyan	2.09994146010088
2742	CEP41	brown	5.24716454422201
2743	CEP44	brown	11.2998394326945
2744	CEP57	pink	2.77847890031838
2745	CEP57L1	lightcyan	6.54610450359351
2746	CEP63	brown	2.88630582588226
2747	CEP68	royalblue	1.10689675585009
2748	CEP70	midnightblue	2.8327362977973
2749	CEP72	turquoise	28.2968202440561
2750	CEP76	purple	2.16393894886844
2751	CEP78	darkorange	4.07640813531888
2752	CEP85	lightcyan	8.47712995997719
2753	CEP85L	grey60	2.72919183130015
2754	CEP89	grey	3.09566580179622
2755	CEP95	brown	1.82437320394876
2756	CEP97	purple	6.2433461788266
2757	CEPT1	brown	18.4926576225085
2758	CER1	salmon	4.45590226460248
2759	CERCAM	greenyellow	2.02892991664138
2760	CERK	grey	2.59097581133164
2761	CERKL	midnightblue	2.85247671350099
2762	CERS1	grey	2.17723949637342
2763	CERS2	greenyellow	3.28995295507994
2764	CERS3	grey	1.48879955982261
2765	CERS4	red	5.24479349854675
2766	CERS5	grey	2.38308131396069
2767	CERS6	brown	4.08270033798164
2768	CES1	grey	0.793381859488151
2769	CES2	green	3.71856810159414
2770	CES3	grey	3.11424963159086
2771	CES4A	magenta	1.80696152251077
2772	CES5A	grey	3.60632088340137
2773	CETN2	purple	2.51840825144617
2774	CETN3	purple	6.86393647714424
2775	CFB	darkgreen	2.32069744514653
2776	CFD	grey	2.81811205050109
2777	CFDP1	pink	11.1238862033978
2778	CFH	grey	3.28699104483356
2779	CFI	grey	2.5211637901251
2780	CFL1	green	3.61727038794295
2781	CFL2	grey60	1.28746702966655
2782	CFLAR	tan	2.09685427185636
2783	CFP	yellow	6.33950668683655
2784	CFTR	grey	2.54936132388242
2785	CGGBP1	black	5.52237596210388
2786	CGN	greenyellow	0.940160582193623
2787	CGNL1	blue	8.06287877734694
2788	CGREF1	grey	2.85684570618662
