Gene	ModuleColor	kWithin
3512	CTD-2521M24.10	green	1.15749520611911
3513	CTD-2528L19.4	grey	1.51122884394285
3514	CTD-2535L24.2	tan	2.34632264566137
3515	CTD-2545G14.7	darkgrey	1.39554367443542
3516	CTD-2547L24.3	darkgrey	1.10819404577545
3517	CTD-2561J22.3	grey	2.818861071263
3518	CTD-2583A14.9	grey	2.88862474141209
3519	CTD-2600O9.1	brown	4.28771466244847
3520	CTD-3074O7.11	darkgrey	2.26407435382479
3521	CTD-3088G3.8	grey	2.83591251362385
3522	CTD-3105H18.14	grey	3.6480566475267
3523	CTD-3105H18.16	blue	4.93223631126444
3524	CTD-3105H18.18	royalblue	1.08966888396647
3525	CTD-3138B18.4	grey	2.99600286163046
3526	CTD-3193O13.9	green	8.603377759724
3527	CTD-3203P2.2	grey	3.50941487251016
3528	CTD-3214H19.4	grey	3.25964176760493
3529	CTD-3222D19.2	grey	3.86733984811861
3530	CTDNEP1	grey	2.96524074014286
3531	CTDP1	grey	2.48517064198136
3532	CTDSP1	grey	2.07933504581062
3533	CTDSP2	green	4.42794561168881
3534	CTDSPL	yellow	2.93948073153197
3535	CTDSPL2	brown	2.76955110103697
3536	CTF1	grey	1.72509127604363
3537	CTGF	skyblue	0.672347663402196
3538	CTH	blue	4.30889152739493
3539	CTHRC1	grey	2.02008739475303
3540	CTIF	red	3.65108053438809
3541	CTLA4	grey	1.94906869188249
3542	CTNNA1	turquoise	5.40272841364174
3543	CTNNA2	darkred	0.355057736581998
3544	CTNNA3	turquoise	51.0856099951294
3545	CTNNAL1	blue	3.89095832951296
3546	CTNNB1	grey	2.99626981751792
3547	CTNNBIP1	grey	7.09092780047178
3548	CTNNBL1	black	2.61750540736534
3549	CTNND1	grey	2.27456439600409
3550	CTNND2	grey	7.10830066411157
3551	CTNS	purple	2.45077975075471
3552	CTPS1	lightyellow	0.479417723045286
3553	CTPS2	darkgrey	0.641002203518496
3554	CTR9	grey	2.34142942445481
3555	CTRL	grey	2.83722040299334
3556	CTSA	darkturquoise	1.55305331700281
3557	CTSB	darkturquoise	1.17822456335948
3558	CTSC	pink	4.19028210148936
3559	CTSD	greenyellow	4.50377575500157
3560	CTSF	brown	11.1532145848765
3561	CTSH	brown	1.38321788262224
3562	CTSK	grey	2.15915001784437
3563	CTSL	grey	1.29283206809721
3564	CTSO	red	6.22898985455231
3565	CTSS	greenyellow	4.35984188174437
3566	CTSV	brown	15.7903422786101
3567	CTSZ	darkred	0.265255212193701
3568	CTTN	black	4.45494436587393
3569	CTTNBP2	salmon	2.17129510588281
3570	CTTNBP2NL	grey	3.48559236263577
3571	CTU1	magenta	2.77415862531948
3572	CTU2	turquoise	15.3213643710317
3573	CTXN1	green	12.9604817027044
3574	CTXN3	grey	2.22926345296433
3575	CUBN	blue	14.432133223428
3576	CUEDC1	yellow	5.94780412506837
3577	CUEDC2	grey60	2.59064835192704
3578	CUL1	purple	2.71926507038117
3579	CUL2	orange	1.98663569550251
3580	CUL3	orange	0.632918814053663
3581	CUL4A	black	0.404112404852025
3582	CUL4B	orange	5.6085730623091
3583	CUL5	white	4.17342167350326
3584	CUL7	cyan	0.776827821998728
3585	CUL9	black	6.32140846409451
3586	CUTA	yellow	4.9691661360723
3587	CUTC	purple	0.249012139286528
3588	CUX1	yellow	5.11912238144687
3589	CUX2	darkturquoise	4.32131921233013
3590	CUZD1	magenta	5.25381093850018
3591	CWC15	yellow	1.83377718625994
3592	CWC22	darkgreen	3.15060330621697
3593	CWC25	grey	3.15951648262975
3594	CWC27	grey	3.01841462108984
3595	CWF19L1	lightgreen	1.18810094138029
3596	CWF19L2	turquoise	16.8288134867386
3597	CWH43	grey60	2.13507561015736
3598	CX3CL1	lightgreen	3.21808352959338
3599	CX3CR1	pink	16.2924291889105
3600	CXADR	turquoise	20.5325725802894
3601	CXCL12	black	2.64527454645293
3602	CXCL13	darkturquoise	2.34072246810058
3603	CXCL14	cyan	1.98402296041256
3604	CXCL16	grey	4.72000899685261
3605	CXCL2	blue	4.22224468028146
3606	CXCL3	royalblue	2.51782379590978
3607	CXCL5	grey	3.77928927843021
3608	CXCR2	darkturquoise	1.07091259389398
3609	CXCR4	green	5.82349848232548
3610	CXorf21	pink	3.936391635931
3611	CXorf22	blue	22.631688600542
3612	CXorf23	grey	4.64808362888141
3613	CXorf24	grey	2.78292766533123
3614	CXorf28	turquoise	1.57047374574983
3615	CXorf30	blue	35.9043423777177
3616	CXorf31	grey	2.53743884650511
3617	CXorf36	grey	3.57373338756211
3618	CXorf38	white	0.575432844972453
3619	CXorf40A	yellow	5.75888005298328
3620	CXorf40B	yellow	3.29125303762822
3621	CXorf56	lightcyan	1.23333478150178
3622	CXorf57	grey	2.74863212628558
3623	CXorf58	turquoise	8.91765626728747
3624	CXorf67	grey	2.12250534306057
3625	CXXC1	grey	4.49844688754536
3626	CXXC11	lightgreen	3.94324545372485
3627	CXXC4	lightcyan	2.24830425673732
3628	CXXC5	tan	1.55983425305909
3629	CYB561	orange	2.14260439701286
3630	CYB561A3	magenta	1.09611970557041
3631	CYB561D1	turquoise	4.41941627233487
3632	CYB561D2	purple	1.17956866011923
3633	CYB5A	grey	4.21779114662639
3634	CYB5B	blue	6.20932352624678
3635	CYB5D1	blue	2.46480330928964
3636	CYB5D2	black	1.65642701922049
3637	CYB5R1	darkorange	2.52223151060542
3638	CYB5R2	brown	22.4669888365966
3639	CYB5R3	tan	6.92776102863651
3640	CYB5R4	turquoise	40.1951328968697
3641	CYBA	pink	5.44181064363107
3642	CYBRD1	grey	7.16175304410048
3643	CYC1	yellow	4.41683781855906
3644	CYCS	royalblue	5.15669262637475
3645	CYFIP1	grey	3.60226514078002
3646	CYFIP2	pink	1.96505146240624
3647	CYGB	darkturquoise	2.88838959206552
3648	CYHR1	grey	2.70977963294059
3649	CYLD	lightcyan	5.61199959376235
3650	CYP11A1	grey	2.47074490133523
3651	CYP19A1	cyan	8.38514866254898
3652	CYP1A1	grey	3.07330388175851
3653	CYP1B1	grey	2.50535963778072
3654	CYP20A1	magenta	2.21904665394557
3655	CYP21A2	grey	3.23385633972839
3656	CYP24A1	grey	2.34839742280259
3657	CYP26A1	grey	6.05736065952155
3658	CYP26B1	lightyellow	5.0381340134872
3659	CYP26C1	royalblue	1.50666090150085
3660	CYP27A1	turquoise	21.6536514362844
3661	CYP27B1	purple	4.04108030860846
3662	CYP27C1	yellow	1.35340597786763
3663	CYP2C18	turquoise	5.67061819483108
3664	CYP2C19	grey	2.91697603094897
3665	CYP2C8	grey	3.11535861750333
3666	CYP2C9	grey	5.99933802904245
3667	CYP2D6	black	3.81284953647072
3668	CYP2E1	blue	4.35372490031536
3669	CYP2J2	turquoise	14.7424589825221
3670	CYP2R1	black	7.1926751398631
3671	CYP2S1	grey	5.31386666534459
3672	CYP2U1	grey	2.68624963120584
3673	CYP39A1	turquoise	35.1588007591036
3674	CYP3A43	grey	4.33910887409043
3675	CYP3A5	grey	3.85985233945189
3676	CYP3A7	cyan	6.12133394925417
3677	CYP46A1	grey	5.70412600539621
3678	CYP4A11	purple	3.51058492711674
3679	CYP4A22	darkgrey	1.18031836775362
3680	CYP4B1	royalblue	1.78212008303034
3681	CYP4F11	grey	2.6406353501959
3682	CYP4F12	turquoise	2.54361569644743
3683	CYP4F2	brown	4.89787963802242
3684	CYP4F3	brown	1.75535914088798
3685	CYP4V2	turquoise	6.31053636761215
3686	CYP4X1	tan	2.43516628391756
3687	CYP4Z1	pink	2.31826810320748
3688	CYP7B1	brown	20.3677206355169
3689	CYR61	cyan	0.482504567664776
3690	CYS1	grey	1.31602631109092
3691	CYSLTR1	pink	11.9976525649013
3692	CYSLTR2	grey	1.73668745716615
3693	CYSTM1	grey	4.14463519388652
3694	CYTH1	turquoise	11.7521829625399
3695	CYTH2	green	3.68291812677215
3696	CYTH3	magenta	4.84365304008902
3697	CYTH4	pink	15.4897896761465
3698	CYTIP	grey	1.87803220603978
3699	CYTL1	grey	2.55372240146904
3700	CYYR1	grey	3.43286595550385
3701	D2HGDH	purple	2.51361923793562
3702	DAAM1	tan	5.94232715740087
3703	DAAM2	brown	15.2138071404317
3704	DAB1	lightgreen	6.55207749069316
3705	DAB2	grey	6.55347159659484
3706	DAB2IP	darkturquoise	1.77397000270956
3707	DACH1	magenta	1.4613579545311
3708	DACH2	grey	4.52751161350565
3709	DACT1	grey	4.66468071829138
3710	DACT2	pink	2.30797785530624
3711	DACT3	yellow	3.62875476551585
3712	DAD1	grey	4.97271799530098
3713	DAG1	grey	1.573938451883
3714	DAGLA	green	11.585111823084
3715	DAGLB	greenyellow	0.964230560127602
3716	DAK	grey	2.46123697910229
3717	DALRD3	turquoise	0.943202986633038
3718	DAND5	grey	1.4194105351799
3719	DAO	midnightblue	1.53324932105539
3720	DAP	purple	1.23269773433143
3721	DAPK1	greenyellow	2.25715151100068
3722	DAPK2	turquoise	23.8545235995921
3723	DAPK3	black	3.65278008439621
3724	DAPL1	darkgrey	0.212229600241684
3725	DAPP1	grey	2.87902688566698
3726	DARC	grey	6.32988084271825
3727	DARS	grey	6.80266967531837
3728	DARS2	grey	2.02067056590731
3729	DAW1	orange	1.95520924606862
3730	DAXX	green	2.1318933601921
3731	DAZAP1	purple	2.27444952977663
3732	DAZAP2	turquoise	7.07382359338089
3733	DAZL	lightyellow	7.1891601989148
3734	DBF4	grey	2.56268849173162
3735	DBF4B	pink	0.832619831120928
3736	DBI	darkgreen	1.06581551688659
3737	DBN1	green	8.01545123639743
3738	DBNDD1	skyblue	1.29480890369499
3739	DBNL	green	2.23179133523908
3740	DBP	grey	4.78519096328201
3741	DBR1	white	3.26339553354341
3742	DBT	grey	4.63887744769999
3743	DBX2	darkgreen	2.12946683121358
3744	DCAF10	grey	3.47715534981009
3745	DCAF11	yellow	6.30288135040306
3746	DCAF12	turquoise	1.66898623195574
3747	DCAF12L2	grey	4.88877090963035
3748	DCAF13	grey	6.92834629995674
3749	DCAF15	red	2.21014563636402
3750	DCAF16	brown	8.73354734783933
3751	DCAF17	turquoise	6.66987292261419
3752	DCAF4	grey	2.18663868150043
3753	DCAF4L1	turquoise	8.20384927633369
3754	DCAF5	royalblue	0.56375326870685
3755	DCAF6	yellow	8.20527723299296
3756	DCAF7	grey	4.03565502193021
3757	DCAF8	grey	4.54756343401923
3758	DCAKD	red	5.84276257584558
3759	DCBLD1	grey	12.2609468840248
3760	DCBLD2	blue	2.80848180647157
3761	DCC	skyblue	2.87729892125132
3762	DCDC1	blue	19.4793218780212
3763	DCDC2	blue	22.4929365492182
3764	DCDC2C	grey	6.54834280146883
3765	DCHS1	grey	4.62533867777184
3766	DCHS2	darkgreen	0.999187643479574
3767	DCK	turquoise	9.14477651520718
3768	DCLK1	darkgreen	5.78552792810221
3769	DCLK2	lightgreen	2.83943642652
3770	DCLK3	red	2.92601610863319
3771	DCLRE1A	grey	2.32351909112704
3772	DCLRE1B	grey	4.00714645070187
3773	DCLRE1C	midnightblue	2.36537801274241
3774	DCN	tan	2.5946202718316
3775	DCP1A	red	5.32214292388885
3776	DCP1B	grey	3.28193801595643
3777	DCP2	yellow	4.48703166941529
3778	DCPS	magenta	1.91717499596824
3779	DCST2	grey	2.22453366179782
3780	DCT	grey	7.90529606696219
3781	DCTD	greenyellow	0.378951401766852
3782	DCTN1	greenyellow	1.76156816504617
3783	DCTN2	grey	2.91504179961149
3784	DCTN3	yellow	15.5537178638325
3785	DCTN4	grey	6.50370385708338
3786	DCTN5	grey60	1.43277260804471
3787	DCTN6	turquoise	12.397160475856
3788	DCTPP1	black	3.91504831329324
3789	DCUN1D1	turquoise	22.69989128429
3790	DCUN1D2	turquoise	14.4723545967983
3791	DCUN1D4	darkgrey	1.46137801024793
3792	DCUN1D5	turquoise	6.25974331635263
3793	DCX	lightyellow	6.42464613383516
3794	DCXR	grey	7.30207458437236
3795	DDA1	grey60	3.13062823718636
3796	DDAH1	tan	2.77665919961728
3797	DDAH2	tan	1.39412621416309
3798	DDB1	darkred	2.31139006402304
3799	DDB2	grey	2.50690555701374
3800	DDC	red	1.25253650736941
3801	DDHD1	grey	4.13581516645771
3802	DDHD2	pink	1.26033093864066
3803	DDI2	grey	3.02242087961888
3804	DDIT3	midnightblue	2.82429283213649
3805	DDIT4	grey	7.23165453418026
3806	DDIT4L	brown	7.37880815687042
3807	DDN	yellow	1.15518952559631
3808	DDO	grey	5.33370196080678
3809	DDOST	red	1.79973216033724
3810	DDR1	brown	4.73704780496999
3811	DDR2	orange	0.676051833090288
3812	DDRGK1	grey	2.5512394585131
3813	DDT	yellow	4.51921137232643
3814	DDTL	grey	4.25663293520086
3815	DDX1	skyblue	2.08167715287132
3816	DDX10	grey	4.7546162950217
3817	DDX11	purple	0.678280216879035
3818	DDX17	purple	2.67616736097987
3819	DDX18	lightgreen	0.403133850479379
3820	DDX19A	grey	1.68650209578481
3821	DDX20	salmon	2.76705091609299
3822	DDX21	brown	4.50292101453558
3823	DDX23	lightgreen	0.443251055143488
3824	DDX24	red	4.28288621598062
3825	DDX25	grey	2.54516522017739
3826	DDX26B	grey	1.38194206779189
3827	DDX27	grey	7.39799296414672
3828	DDX28	magenta	6.269878450003
3829	DDX31	purple	2.31338363133961
3830	DDX39A	grey	5.4556298401423
3831	DDX3X	grey	1.96601770649809
3832	DDX3Y	turquoise	0.795561643024105
3833	DDX4	darkorange	0.955792476599419
3834	DDX41	grey60	3.21774552604966
3835	DDX42	greenyellow	2.77493903400742
3836	DDX43	brown	4.00228284055059
3837	DDX46	purple	1.78373587905709
3838	DDX49	magenta	5.35258705338604
3839	DDX5	greenyellow	2.27986323911217
3840	DDX50	magenta	2.29368675925435
3841	DDX51	greenyellow	1.97525764204293
3842	DDX52	grey	4.42691571244811
3843	DDX54	grey60	2.30247404672054
3844	DDX55	midnightblue	1.68394690513029
3845	DDX56	purple	3.33731712522197
3846	DDX58	red	2.70755531442835
3847	DDX59	tan	0.75454606228025
3848	DDX6	grey	6.32802577345776
3849	DDX60	red	16.1980165450527
3850	DDX60L	red	7.49833078653658
3851	DEAF1	green	4.07873285251813
3852	DEC1	grey	4.06548693705222
3853	DECR1	grey	3.83328853225828
3854	DECR2	grey	1.49937829401079
3855	DEDD	grey	3.06282617607517
3856	DEDD2	lightcyan	5.4788972052471
3857	DEF6	grey	3.46301341588763
3858	DEF8	darkturquoise	1.59376389450746
3859	DEFB134	grey	4.12607444656783
3860	DEGS1	orange	4.56379959758538
3861	DEGS2	black	1.44604604024899
3862	DEK	turquoise	12.5806264342964
3863	DENND1A	lightyellow	3.34378719973053
3864	DENND1B	tan	2.39682242280049
3865	DENND1C	green	0.903856469816473
3866	DENND2A	grey	6.75122293366018
3867	DENND2C	grey	2.65064563796248
3868	DENND2D	greenyellow	5.29723151040749
3869	DENND3	grey	6.26288738012363
3870	DENND4A	grey	4.02296601241747
3871	DENND4B	green	13.2919628097631
3872	DENND4C	grey	4.26977469969501
3873	DENND5A	brown	10.4339501967166
3874	DENND5B	grey	3.11898455673721
3875	DENND6A	red	0.836633690524476
3876	DENND6B	green	4.16154713276375
3877	DENR	cyan	2.81656299780734
3878	DEPDC1	grey	3.41934050180503
3879	DEPDC1B	grey	7.99405574362845
3880	DEPDC4	grey	2.09190351543152
3881	DEPDC5	grey	5.6473065844039
3882	DEPDC7	brown	7.65710225992956
3883	DEPTOR	yellow	6.92310047891164
3884	DERA	yellow	1.22146243457923
3885	DERL1	lightgreen	1.22246358636926
3886	DERL2	white	2.99364948528994
3887	DERL3	grey	4.47251479139381
3888	DES	cyan	1.83012466303611
3889	DESI1	grey	3.17794858279197
3890	DESI2	lightcyan	3.24601444493522
3891	DET1	grey	4.14593932016345
3892	DEXI	grey	6.80551870141065
3893	DFFA	turquoise	7.71786757435766
3894	DFFB	greenyellow	0.6031554242189
3895	DFNA5	grey	1.51114475077427
3896	DFNB31	yellow	7.73235176265947
3897	DFNB59	magenta	1.71983259898628
3898	DGAT1	black	5.98446564741333
3899	DGAT2	grey	3.23708506945674
3900	DGCR14	grey	4.60956625018297
3901	DGCR2	greenyellow	2.99712942239464
3902	DGCR6	grey	2.72736343557892
3903	DGCR6L	green	3.13918084058277
3904	DGCR8	black	5.39196706597988
3905	DGKA	grey	5.35606607546549
3906	DGKB	red	6.17883400576703
3907	DGKD	darkorange	0.823984237430938
3908	DGKE	grey	4.20585571313497
3909	DGKG	tan	1.30950665961048
3910	DGKH	pink	8.23952903995576
3911	DGKI	midnightblue	1.53799152595428
3912	DGKQ	skyblue	1.6152438664654
3913	DGKZ	green	11.924240256202
3914	DGUOK	red	7.61225638536315
3915	DHCR24	brown	10.6032316168509
3916	DHCR7	lightcyan	5.25606443909477
3917	DHDDS	tan	3.82444132168873
3918	DHDH	turquoise	4.07044989498536
3919	DHFR	darkturquoise	1.54643315617351
3920	DHFRL1	grey	2.29988696403
3921	DHODH	darkgrey	0.575124893771838
3922	DHPS	brown	6.41912319890475
3923	DHRS1	black	3.86649283385811
3924	DHRS11	grey	2.83214564351156
3925	DHRS12	black	7.17624364949559
3926	DHRS13	grey60	2.96099675782574
3927	DHRS2	cyan	10.4155708389795
3928	DHRS3	grey	5.35860203463441
3929	DHRS4	midnightblue	4.64180659263675
3930	DHRS4L2	grey	1.55904569379416
3931	DHRS7	grey	3.08565678536573
3932	DHRS7B	grey	3.45514501478094
3933	DHRS9	pink	2.60129951828778
3934	DHRSX	cyan	1.93843553120016
3935	DHTKD1	darkgrey	0.467551190051697
3936	DHX15	brown	16.1528482697643
3937	DHX16	grey	2.90705825405879
3938	DHX29	grey	7.79496005215382
3939	DHX30	black	7.29823007304849
3940	DHX32	black	1.78882531260616
3941	DHX33	magenta	2.06390703136919
3942	DHX34	purple	3.90198465053625
3943	DHX35	red	1.32843363885368
3944	DHX36	grey	3.88520107049005
3945	DHX37	greenyellow	2.68484429886817
3946	DHX38	grey	6.4584045573494
3947	DHX40	brown	2.18109985510899
3948	DHX57	red	3.67167323784601
3949	DHX58	purple	1.17758100587788
3950	DHX8	black	1.84364346717068
3951	DHX9	lightgreen	3.64564821388102
3952	DIABLO	grey	3.68341929994426
3953	DIAPH1	royalblue	2.63357552975
3954	DIAPH2	lightgreen	6.22350476306475
3955	DIAPH3	grey	3.0434595779835
3956	DICER1	darkgrey	1.29691790698474
3957	DIDO1	darkturquoise	1.06441351371668
3958	DIEXF	grey	3.07275989539862
3959	DIMT1	brown	10.5617015147105
3960	DIO2	grey	5.28785441661509
3961	DIO3	blue	12.8660322416735
3962	DIP2A	grey	6.28318548825111
3963	DIP2B	turquoise	21.4841553218524
3964	DIP2C	grey	2.47781477527987
3965	DIRAS1	grey	2.76473891638867
3966	DIRAS2	grey	4.54512461855172
3967	DIRAS3	blue	14.6188491210357
3968	DIRC2	grey	7.0896123892155
3969	DIRC3	lightyellow	4.43320490267972
3970	DIS3	grey	4.08498430793033
3971	DIS3L	darkgrey	0.40771197663592
3972	DIS3L2	magenta	2.6643366193511
3973	DISC1	magenta	1.77497449422396
3974	DISP1	lightyellow	0.955858533538315
3975	DISP2	skyblue	2.82008779345699
3976	DIXDC1	lightcyan	12.4033369093028
3977	DKC1	grey	2.8791573826875
3978	DKFZP667F0711	blue	2.25295868780045
3979	DKFZP761J1410	green	5.73870990781659
3980	DKFZP761K2322	turquoise	22.9697755174919
3981	DKFZP779L1853	darkred	1.78650742550873
3982	DKK1	grey	1.41028530536708
3983	DKK2	grey	3.99087521267143
3984	DKK3	skyblue	1.8574748638162
3985	DLAT	yellow	15.3100733481616
3986	DLC1	lightcyan	1.46724946109827
3987	DLD	red	3.49607540233733
3988	DLEC1	blue	33.7861744266402
3989	DLEU1	pink	2.77617755868662
3990	DLEU7	green	5.30852501537137
3991	DLG1	turquoise	36.6085148231328
3992	DLG2	tan	2.51164349723419
3993	DLG3	turquoise	10.3185584306854
3994	DLG4	green	12.159650963247
3995	DLG5	grey	12.4984879294238
3996	DLGAP1	lightgreen	7.59874463254977
3997	DLGAP2	red	3.41702876649624
3998	DLGAP3	green	10.7038220659962
3999	DLGAP4	green	2.97906074608751
4000	DLGAP5	blue	7.67396074793856
4001	DLK2	red	3.92351910776378
4002	DLL1	grey	1.7876457156601
4003	DLL3	darkgrey	1.00446891569801
4004	DLL4	green	4.2577223594934
4005	DLST	grey	4.83821757842392
4006	DLX1	grey	2.41525495141157
4007	DLX2	black	2.31956871269612
4008	DLX5	tan	2.55628138977975
4009	DLX6	grey	1.90603430172093
4010	DMAP1	grey	3.87193781088844
4011	DMBT1	grey	5.78176250661108
4012	DMC1	magenta	1.21590034245235
4013	DMD	lightgreen	1.34210110237879
4014	DMGDH	grey	3.29049539696393
4015	DMKN	grey	2.38897641878165
4016	DMPK	grey	4.79679511468271
4017	DMRT2	grey	3.57995382382119
4018	DMRT3	grey	2.79332697792815
4019	DMRTA1	grey	1.94553600156614
4020	DMRTA2	brown	10.3721724695101
4021	DMRTC1	grey	1.64337935304793
4022	DMRTC1B	grey	2.59105058983248
4023	DMTF1	brown	10.0535983440247
4024	DMTN	green	6.04004921319729
4025	DMWD	green	13.8768056097765
4026	DMXL1	grey	4.29616446706578
4027	DMXL2	orange	4.40261478497542
4028	DNA2	turquoise	2.85445594808525
4029	DNAAF1	blue	26.8840901979839
4030	DNAAF2	grey	1.72263078273786
4031	DNAAF3	blue	9.03331578785638
4032	DNAH1	cyan	13.276414389797
4033	DNAH10	blue	17.9883163624348
4034	DNAH11	blue	29.0314763667675
4035	DNAH12	blue	36.4458572841819
4036	DNAH14	lightyellow	9.29823686653872
4037	DNAH17	brown	9.67674032296168
4038	DNAH17-AS1	grey	1.70868074210271
4039	DNAH2	darkred	3.63575653761136
4040	DNAH3	blue	31.4032770932226
4041	DNAH5	blue	32.0200570606964
4042	DNAH6	blue	14.1283908604518
4043	DNAH7	blue	30.2604970823277
4044	DNAH8	greenyellow	1.47066944392619
4045	DNAH9	tan	4.52606397303068
4046	DNAI1	blue	33.8340607856949
4047	DNAI2	blue	22.805626116787
4048	DNAJA1	yellow	2.64372104376114
4049	DNAJA2	grey	5.18349965681585
4050	DNAJA3	greenyellow	4.85412492271919
4051	DNAJA4	lightcyan	8.35643949303374
4052	DNAJB1	lightcyan	8.20832146835248
4053	DNAJB11	lightcyan	2.08541827848154
4054	DNAJB12	magenta	3.81570081483275
4055	DNAJB13	blue	12.9097028053249
4056	DNAJB14	grey	3.30900262402124
4057	DNAJB2	turquoise	7.42555402287622
4058	DNAJB4	yellow	7.17318963692129
4059	DNAJB5	darkgreen	5.35117289962788
4060	DNAJB6	turquoise	21.4362642337131
4061	DNAJB9	grey	6.69741048956054
4062	DNAJC1	lightcyan	8.85757494563391
4063	DNAJC10	red	5.32027936033069
4064	DNAJC11	pink	1.50015315307078
4065	DNAJC12	darkred	2.00427271139312
4066	DNAJC13	grey	2.80821933119408
4067	DNAJC14	grey	2.14323975651026
4068	DNAJC15	blue	1.05618149027201
4069	DNAJC16	grey	2.52025152932218
4070	DNAJC17	black	3.24662066093892
4071	DNAJC18	grey	1.86594994349336
4072	DNAJC19	brown	5.52310097226606
4073	DNAJC2	greenyellow	1.21521042919999
4074	DNAJC21	grey	3.91894722155485
4075	DNAJC22	midnightblue	2.78618359466105
4076	DNAJC24	grey	6.78710281761674
4077	DNAJC27	grey	3.71213068560017
4078	DNAJC28	green	2.39684677054539
4079	DNAJC3	grey	5.73220146374649
4080	DNAJC30	yellow	4.11611366754045
4081	DNAJC4	green	6.1179993008571
4082	DNAJC5	blue	6.53715847299294
4083	DNAJC5B	midnightblue	2.60904761769183
4084	DNAJC5G	grey	5.26636850375498
4085	DNAJC6	royalblue	1.02774439206573
4086	DNAJC7	yellow	10.2343645826967
4087	DNAJC8	grey	1.91666764587704
4088	DNAJC9	grey	1.99403464363823
4089	DNAL1	yellow	4.66143987466006
4090	DNALI1	blue	11.437922471622
4091	DNASE1	magenta	1.64997374622513
4092	DNASE1L1	green	1.70069003120214
4093	DNASE1L2	purple	5.22628823604381
4094	DNASE2	salmon	1.52167926402719
4095	DNASE2B	lightcyan	7.06298378076211
4096	DND1	purple	3.90185184956425
4097	DNER	darkred	1.74771273800785
4098	DNHD1	grey	1.55454829516419
4099	DNLZ	turquoise	14.8751756985345
4100	DNM1	tan	4.56942751626692
4101	DNM1L	orange	3.90260432930452
4102	DNM2	brown	4.33557910876525
4103	DNM3	turquoise	10.5413546811669
4104	DNMBP	red	7.37900328585391
4105	DNMT1	green	3.68691773035221
4106	DNMT3A	purple	5.67153834187358
4107	DNMT3B	black	2.5222940373573
4108	DNPEP	darkred	1.03866999369691
4109	DNPH1	grey60	1.56198197384183
4110	DNTTIP1	grey	2.05254164273549
4111	DNTTIP2	turquoise	9.68179792558134
4112	DOC2A	grey	4.39357747040544
4113	DOC2B	grey	1.91584861200294
4114	DOCK1	royalblue	1.34123730033267
4115	DOCK10	turquoise	35.0628956203346
4116	DOCK11	grey	4.80605483807542
4117	DOCK2	pink	21.9163369803868
4118	DOCK3	grey	3.98723286317522
4119	DOCK4	lightgreen	1.56428871204184
4120	DOCK5	turquoise	24.5695382232245
4121	DOCK6	grey	4.17746886297367
4122	DOCK7	blue	1.54450259239518
4123	DOCK8	pink	13.3645536442531
4124	DOCK9	grey	3.8985735058791
4125	DOHH	green	0.944974953031155
4126	DOK1	pink	0.91044791038556
4127	DOK3	pink	4.98524384103179
4128	DOK4	grey	2.10309547684083
4129	DOK5	darkgreen	2.08018789312228
4130	DOK6	yellow	1.49850899475899
4131	DOK7	grey	3.10965817319064
4132	DOLK	grey	4.25383749388579
4133	DOLPP1	white	1.37644312814933
4134	DONSON	grey	2.90049604571094
4135	DOPEY1	white	4.1855412687457
4136	DOPEY2	greenyellow	3.18257509051205
4137	DOT1L	darkturquoise	2.96149791667563
4138	DPAGT1	grey	1.84966457331919
4139	DPCD	black	3.46175365620493
4140	DPEP1	grey	5.30806089629336
4141	DPEP2	green	3.29844813468926
4142	DPF1	magenta	1.76673106093658
4143	DPF2	grey	1.55878036293104
4144	DPF3	brown	4.81416663277526
4145	DPH1	black	4.68623786202696
4146	DPH2	grey	3.72926852041801
4147	DPH3	yellow	2.531895371923
4148	DPH5	red	4.08323317725644
4149	DPH6	magenta	0.860244261475927
4150	DPH7	purple	3.79133488049908
4151	DPM1	midnightblue	2.79516935220644
4152	DPM2	grey	1.92653612723305
4153	DPM3	purple	4.80839690916365
4154	DPP10	blue	5.00604983966037
4155	DPP3	magenta	5.20573661140166
4156	DPP4	blue	2.42623101161178
4157	DPP6	tan	1.71109477933238
4158	DPP7	grey	1.65654485950101
4159	DPP8	grey	5.17799947625384
4160	DPP9	red	3.18302555278982
4161	DPT	black	4.3419263576907
4162	DPY19L1	blue	28.0455748266566
4163	DPY19L2	blue	3.13454961154437
4164	DPY19L3	lightgreen	2.09401845293993
4165	DPY19L4	brown	23.669266039912
4166	DPY30	grey	2.45274208170594
4167	DPYD	grey	4.45953282574934
4168	DPYS	grey	3.35153876928654
4169	DPYSL2	grey	3.06638014580238
4170	DPYSL3	tan	2.77173202908997
4171	DPYSL4	red	2.19286445813649
4172	DPYSL5	midnightblue	2.43458176722554
4173	DQX1	grey	4.70285396474607
4174	DR1	yellow	3.25615234321822
4175	DRAM1	grey	1.78156294214868
4176	DRAM2	grey	5.10851301693939
4177	DRAP1	yellow	7.63762672897357
4178	DRAXIN	tan	1.22013621716886
4179	DRC1	blue	24.6895943856425
4180	DRD1	blue	9.90938598906621
4181	DRD2	darkred	2.11508494355549
4182	DRD3	black	2.84628832227674
4183	DRD4	black	4.10690489344015
4184	DRD5	tan	2.39928802092185
4185	DRG1	grey	3.68327299181348
4186	DRG2	greenyellow	2.63737225808395
4187	DROSHA	grey	6.43917658175064
4188	DRP2	midnightblue	2.65168544287383
