Gene	ModuleColor	kWithin
107	AC004076.7	grey60	0.61713768952173
108	AC004076.9	grey	0.285667504966154
109	AC004381.6	blue	2.89193354262003
110	AC004466.1	midnightblue	2.46298321111838
111	AC005003.1	brown	1.39110718982738
112	AC005082.1	cyan	0.973319837305226
113	AC006116.20	turquoise	1.71800761237145
114	AC006486.1	grey	0.441365938940262
115	AC006486.9	grey	6.1169302370995
116	AC006538.4	brown	2.72678476879953
117	AC006946.15	grey	1.95685706049729
118	AC007040.11	grey	0.680012777202768
119	AC007401.2	black	2.6230747717535
120	AC007461.1	grey	0.990282818846649
121	AC007557.1	grey	2.51605252586644
122	AC008060.7	grey	1.93862279236604
123	AC008271.1	grey	3.01310151061832
124	AC008387.1	green	2.08371879509399
125	AC008394.1	grey	1.60963281867179
126	AC008443.1	darkred	1.81393143998684
127	AC009365.3	grey	4.42324987334462
128	AC009403.2	darkred	1.08755388401709
129	AC010336.1	grey	1.54986888254047
130	AC010536.1	darkred	2.49857016057767
131	AC010547.9	grey	2.09956547200596
132	AC010642.1	grey	2.35423508879992
133	AC011294.3	grey	1.81186723302517
134	AC011530.4	grey	1.57100299951764
135	AC011997.1	grey	1.26341298960017
136	AC015688.3	yellow	0.696203091475033
137	AC016586.1	grey	1.92851701782883
138	AC016757.3	magenta	11.6756652742167
139	AC018755.1	grey	0.565303987890218
140	AC018816.3	grey	0.769421684072318
141	AC019171.1	turquoise	2.90875828567916
142	AC021860.1	turquoise	3.68422654957256
143	AC022431.2	grey	1.22871004110096
144	AC022532.1	grey	1.36104632632632
145	AC023469.1	blue	0.92406347202602
146	AC023590.1	grey	1.88595294845906
147	AC024257.1	grey	3.20939386969138
148	AC025263.3	darkturquoise	0.847026724172425
149	AC026310.1	grey	1.10591188083034
150	AC027307.3	grey	1.54187397274794
151	AC027763.2	grey	1.63475481559797
152	AC040977.1	grey	1.19653253455598
153	AC068533.7	black	3.04416880142295
154	AC068620.1	grey	0.85625765492168
155	AC069368.3	grey	2.55116491636322
156	AC073343.1	grey	2.80154131972259
157	AC074091.13	grey	2.28603170890631
158	AC079354.1	turquoise	7.38209460706437
159	AC092675.3	grey	2.1905903506935
160	AC092687.4	cyan	0.626047596773193
161	AC096677.1	red	4.16795519664007
162	AC104532.2	grey	1.57289432078738
163	AC104534.3	lightcyan	1.56703867812694
164	AC104809.3	cyan	1.52857585977153
165	AC104841.2	grey	1.04930872453579
166	AC109829.1	grey	4.04388482574519
167	AC110084.1	grey	1.3762165474372
168	AC110619.2	green	8.52140271440831
169	AC110781.3	grey	2.46409777069067
170	AC112205.1	black	0.747795264023354
171	AC112693.2	grey	1.70808682877439
172	AC117395.1	greenyellow	5.07026015156515
173	AC124890.1	grey	1.12584601414856
174	AC129492.6	grey	0.811767956424137
175	AC131097.4	midnightblue	0.611143015537206
176	AC135048.1	pink	1.29153106554843
177	AC135178.1	grey	0.80780550155407
178	AC137932.1	blue	4.19198890410638
179	AC138655.1	grey	1.82793241354468
180	AC139100.2	green	7.22021033854369
181	AC140061.12	grey	1.41128932687203
182	AC187652.1	grey	4.57385789045078
183	ACAA1	grey	7.09086504393142
184	ACAA2	grey	3.68293489104401
185	ACACA	turquoise	2.14174800813433
186	ACACB	grey	3.59246955159749
187	ACAD10	grey	1.37179966276777
188	ACAD8	green	7.25003539051535
189	ACAD9	grey	1.53810516745767
190	ACADL	grey	1.57657837067569
191	ACADM	tan	3.55954800058745
192	ACADS	grey	1.49783692201643
193	ACADSB	black	4.04707210199445
194	ACADVL	grey	5.28380413585188
195	ACAN	grey	3.31384895400923
196	ACAP1	darkgrey	0.346254569192164
197	ACAP2	darkturquoise	4.62993273790667
198	ACAP3	grey	2.4448521109617
199	ACAT1	grey	1.42196390512693
200	ACAT2	turquoise	7.42868241171786
201	ACBD3	lightcyan	0.880373073130527
202	ACBD4	blue	0.575585714963617
203	ACBD5	midnightblue	6.7066676586988
204	ACBD6	grey60	2.77184454337024
205	ACBD7	grey	1.39438431090353
206	ACCS	red	1.1159091029155
207	ACD	grey	2.21149242283664
208	ACE	turquoise	5.72272875765635
209	ACE2	green	1.47193139865187
210	ACER1	turquoise	3.90245713713294
211	ACER2	greenyellow	2.33107311860542
212	ACER3	grey60	7.40072189307956
213	ACHE	grey	2.02624130750641
214	ACIN1	grey	3.56187423799829
215	ACKR2	black	1.36193410212318
216	ACKR3	lightyellow	0.448071104640205
217	ACKR4	grey	1.71494618415881
218	ACLY	grey	4.84924331455442
219	ACN9	grey	1.43950932994837
220	ACO1	black	1.24138757931601
221	ACO2	turquoise	3.66930989907439
222	ACOT1	grey	1.39984993777156
223	ACOT11	grey	0.999272062856266
224	ACOT12	turquoise	17.7117412859368
225	ACOT13	yellow	0.405376582011254
226	ACOT2	grey	3.14894981238949
227	ACOT4	grey	0.995315102068971
228	ACOT6	grey	1.32171068526678
229	ACOT7	turquoise	10.4682285885605
230	ACOT8	grey	1.51355196544352
231	ACOT9	grey	1.49764022719401
232	ACOX1	grey	1.50133108760549
233	ACOX2	grey	3.1441969575189
234	ACOX3	magenta	1.35446204736505
235	ACOXL	grey	3.15819725488364
236	ACP1	green	2.18744187077834
237	ACP2	turquoise	5.85701701057377
238	ACP6	lightgreen	0.977310835725342
239	ACPL2	turquoise	3.98602494279726
240	ACPP	grey	1.18536262148936
241	ACPT	grey	3.16035603208731
242	ACR	grey	0.941307725003463
243	ACRBP	green	14.2000153142749
244	ACRC	green	6.07365157916819
245	ACRV1	greenyellow	1.7656835206884
246	ACSBG1	grey	2.4132047220238
247	ACSBG2	grey	2.09150442121276
248	ACSF2	greenyellow	3.16730799646145
249	ACSF3	grey	2.64128937521705
250	ACSL1	brown	4.78321502391595
251	ACSL3	grey	1.93176801980637
252	ACSL4	turquoise	4.17313818625084
253	ACSL5	grey	3.21464492772619
254	ACSL6	cyan	2.32095009087109
255	ACSM1	grey	1.8573745733633
256	ACSM3	grey	1.04967616083895
257	ACSM5	grey	1.76088269280506
258	ACSS1	grey	2.78629634437449
259	ACSS2	brown	1.97035404092067
260	ACSS3	greenyellow	5.47392735965988
261	ACTA1	grey	1.85471712118762
262	ACTA2	darkgreen	2.13219925437656
263	ACTB	grey	1.90189001884216
264	ACTC1	grey	1.53649791918947
265	ACTG1	grey	3.57175943280222
266	ACTL6A	midnightblue	4.47249036849667
267	ACTL6B	grey	1.5011730502834
268	ACTN1	grey	3.67505755446614
269	ACTN2	grey	3.63408461458654
270	ACTN4	magenta	7.43402762145452
271	ACTR10	darkturquoise	3.2497768803852
272	ACTR1A	grey	6.45537155939598
273	ACTR1B	lightcyan	1.11459570903519
274	ACTR2	lightgreen	3.14114011090455
275	ACTR3	lightgreen	4.20102783590083
276	ACTR3B	pink	4.80427018644233
277	ACTR3C	grey	2.92089600114274
278	ACTR5	red	4.59725480531718
279	ACTR6	darkturquoise	2.6226635843229
280	ACTR8	green	0.9683869892911
281	ACTRT3	green	17.3561928597333
282	ACVR1	turquoise	2.92365804228233
283	ACVR1B	grey	1.30616691958463
284	ACVR1C	cyan	2.17047080942857
285	ACVR2A	grey	2.07478744300104
286	ACVR2B	tan	2.95177544103363
287	ACVRL1	darkgreen	3.65504025736211
288	ACY3	grey	2.29381911135064
289	ACYP1	purple	1.84220112906547
290	ACYP2	darkred	2.02257209281467
291	ADA	grey	2.37909996014874
292	ADAD2	grey	1.73923986604795
293	ADAL	grey	1.91796185538844
294	ADAM10	tan	3.79303452112975
295	ADAM11	turquoise	4.97395780573783
296	ADAM12	grey	2.13870759176215
297	ADAM15	grey	5.06764768811037
298	ADAM17	green	1.20525982511928
299	ADAM19	red	0.954036406812471
300	ADAM20	pink	6.47617617594699
301	ADAM22	salmon	3.14632743836016
302	ADAM23	salmon	4.93632456836558
303	ADAM28	pink	3.71900869537367
304	ADAM29	grey	2.42937897927228
305	ADAM32	yellow	1.90988994540795
306	ADAM33	darkgrey	0.699045109981073
307	ADAM8	grey	2.01872194716292
308	ADAM9	grey	3.22154055887849
309	ADAMTS1	darkgreen	2.0928351117269
310	ADAMTS10	grey	1.67025778802025
311	ADAMTS12	grey	1.49184338994121
312	ADAMTS13	grey	1.41945469503434
313	ADAMTS14	grey	1.43866034287153
314	ADAMTS15	darkgrey	2.15611316058891
315	ADAMTS16	grey	3.77478103755557
316	ADAMTS17	grey	2.47745083918098
317	ADAMTS18	grey	1.5209544569137
318	ADAMTS19	grey	1.73214887227496
319	ADAMTS2	grey	1.88083651054694
320	ADAMTS20	grey	1.25028257105538
321	ADAMTS3	grey	1.17409922289889
322	ADAMTS4	red	18.5191818836136
323	ADAMTS5	blue	2.35824425764139
324	ADAMTS6	midnightblue	1.20274461687224
325	ADAMTS7	grey	2.20066402660449
326	ADAMTS8	grey	1.62519657148717
327	ADAMTS9	darkgrey	0.769286256063987
328	ADAMTSL1	green	0.372698333234687
329	ADAMTSL2	grey	0.986514788231596
330	ADAMTSL3	blue	1.71200908388903
331	ADAMTSL4	grey	2.79457929248913
332	ADAMTSL4-AS1	grey	0.777663466025632
333	ADAMTSL5	turquoise	1.60695829767682
334	ADAP1	brown	13.2762617604939
335	ADAP2	grey	1.77997585712198
336	ADAR	grey	4.15797679675416
337	ADARB1	turquoise	1.90682156675056
338	ADARB2	grey	2.367102988134
339	ADAT1	grey	2.00651230056921
340	ADAT2	grey60	1.64387381758632
341	ADC	grey	1.40552215529638
342	ADCK1	grey60	4.32024814699221
343	ADCK2	grey	1.30164625305424
344	ADCK3	magenta	3.73683835898281
345	ADCK4	lightyellow	1.41787674433645
346	ADCK5	darkgreen	0.346952698064952
347	ADCY1	blue	10.0077300409495
348	ADCY10	green	3.80950909727414
349	ADCY2	greenyellow	5.79164224473183
350	ADCY3	lightyellow	1.21013844137352
351	ADCY4	darkgreen	4.20963655809229
352	ADCY5	brown	12.0411727540926
353	ADCY6	grey	4.04948592177489
354	ADCY7	lightcyan	1.6336608809741
355	ADCY8	greenyellow	5.82614274520623
356	ADCY9	turquoise	6.55966656054572
357	ADCYAP1	blue	2.56091391698637
358	ADCYAP1R1	grey	4.63236337948365
359	ADD1	grey	1.78369272263758
360	ADD2	grey	2.25774173873354
361	ADD3	grey	4.04156626420209
362	ADGB	cyan	15.1750419794168
363	ADH1B	grey	3.17415583273182
364	ADH5	tan	1.54426721950484
365	ADHFE1	black	2.0904280077802
366	ADI1	grey	1.17036201555999
367	ADIG	grey	0.902336240095831
368	ADIPOR1	grey	6.09855337490538
369	ADIPOR2	tan	1.12356879575003
370	ADIRF	grey	2.29953748776934
371	ADK	purple	3.80562816286456
372	ADM	grey	4.4625671740802
373	ADM5	grey	1.3203766046551
374	ADNP	purple	2.6754849999864
375	ADNP2	greenyellow	1.52945937454092
376	ADO	grey	0.77296954759846
377	ADORA1	brown	2.75404395714559
378	ADORA2B	greenyellow	2.40125276049921
379	ADORA3	pink	0.74295402268472
380	ADPGK	grey60	0.952830300376497
381	ADPRH	grey	1.94391651085195
382	ADPRHL1	lightcyan	1.2972207132867
383	ADPRHL2	grey	1.95064054802488
384	ADPRM	black	0.676831341876202
385	ADRA1A	grey	3.55647512151095
386	ADRA1B	grey	3.15198269963524
387	ADRA1D	pink	1.30900059716045
388	ADRA2A	grey	2.59814312478907
389	ADRA2B	grey	2.79190157689523
390	ADRA2C	brown	3.28052530011655
391	ADRB1	grey	0.655675458191234
392	ADRB2	grey	1.73081298527783
393	ADRBK1	lightcyan	1.18401193592273
394	ADRBK2	turquoise	2.09140905955562
395	ADRM1	grey	6.02581630685127
396	ADSL	lightcyan	1.49645706615933
397	ADSS	black	3.00802093629798
398	ADSSL1	grey	0.965160715636474
399	ADTRP	blue	4.53654805471081
400	AEBP1	grey	3.93751061426039
401	AEBP2	grey	1.64116388078645
402	AEN	grey	0.542014996574057
403	AES	magenta	0.770255164994933
404	AF165138.7	lightgreen	2.34830810994824
405	AFAP1	grey	0.819605956020661
406	AFAP1L1	grey	2.01012744534708
407	AFAP1L2	grey	2.63834726116979
408	AFF1	greenyellow	6.94463081681928
409	AFF2	turquoise	12.409219015496
410	AFF3	pink	2.99062812368054
411	AFF4	grey	0.941222570843392
412	AFG3L2	brown	4.0521924254818
413	AFMID	red	5.63356316659556
414	AFP	grey	1.29445861337599
415	AFTPH	grey	3.97158323685427
416	AGA	grey	2.07625375080268
417	AGAP1	black	1.11739768516528
418	AGAP10	grey	1.32296883676242
419	AGAP2	grey	5.61366768692039
420	AGAP2-AS1	grey	0.972056747945547
421	AGAP3	royalblue	1.66297993816009
422	AGAP4	grey	0.79685506575279
423	AGAP5	purple	2.66025869608404
424	AGAP6	grey	1.06447716037788
425	AGAP8	grey	0.760182661207063
426	AGBL1	cyan	2.85427497353046
427	AGBL2	cyan	16.5232113740209
428	AGBL3	grey	0.702108155912568
429	AGBL4	cyan	1.86503930264187
430	AGBL5	grey	2.31700811421308
431	AGER	grey	0.876580081619368
432	AGFG1	yellow	12.271832965997
433	AGFG2	grey	6.17188036385744
434	AGGF1	salmon	7.49095870742108
435	AGK	turquoise	1.94798509533212
436	AGL	purple	1.12897802572482
437	AGMAT	grey	1.59406322026051
438	AGMO	midnightblue	0.650186287639499
439	AGO1	darkgreen	0.454575065105438
440	AGO2	grey	1.06608250699871
441	AGO3	pink	3.43130602386136
442	AGO4	midnightblue	4.91053497294911
443	AGPAT1	royalblue	0.841135403741697
444	AGPAT2	grey	3.00715496928165
445	AGPAT3	turquoise	3.17231979513073
446	AGPAT4	turquoise	1.28525873127947
447	AGPAT5	greenyellow	2.16477447252995
448	AGPAT6	grey	8.52570712184093
449	AGPAT9	grey	1.89345302716015
450	AGPS	grey	1.14140287844568
451	AGR3	grey	1.04996367149688
452	AGRN	magenta	9.85049807863891
453	AGT	grey	8.49272073365937
454	AGTPBP1	midnightblue	5.35175557556013
455	AGTR1	grey	4.94553539083213
456	AGTRAP	grey	3.69995355254529
457	AGXT2	grey	4.15532505831658
458	AHCTF1	green	11.9201891814974
459	AHCY	grey	3.19535508200816
460	AHCYL1	grey	6.1540877007577
461	AHCYL2	yellow	2.96035188160564
462	AHDC1	brown	2.4193405089506
463	AHI1	grey	2.57977631741387
464	AHNAK	grey	4.41379982135201
465	AHNAK2	grey	3.63552177438066
466	AHR	greenyellow	0.767647029093791
467	AHRR	brown	2.31582087113346
468	AHSA1	green	9.33078193197685
469	AHSA2	yellow	9.20123321117913
470	AIDA	purple	3.09334902332367
471	AIF1	grey	3.70952158586935
472	AIF1L	midnightblue	2.17534250602333
473	AIFM1	grey60	2.30481769227459
474	AIFM2	grey	0.985958454059776
475	AIFM3	grey	2.80244025417748
476	AIG1	grey60	8.3097695144592
477	AIM1	grey	2.02123166239969
478	AIM2	grey	0.866429901454642
479	AIMP1	blue	1.04363967088611
480	AIMP2	grey	2.96609412073772
481	AIP	blue	3.85087507653603
482	AIRE	brown	3.65862927143717
483	AJAP1	royalblue	3.76127850113166
484	AK1	green	8.38667017419475
485	AK2	grey	3.88921103380211
486	AK3	yellow	3.40630071442518
487	AK4	lightgreen	0.803140813568272
488	AK5	grey	2.31144720397026
489	AK7	cyan	6.00404229176286
490	AK8	cyan	3.7502431643046
491	AK9	grey	0.836135314200955
492	AKAP1	grey	2.53398149258416
493	AKAP10	grey	1.06748634507247
494	AKAP11	tan	3.30274709560158
495	AKAP12	grey	2.66185154430956
496	AKAP13	cyan	2.76630103878199
497	AKAP14	cyan	2.18398395829906
498	AKAP17A	grey	1.4072473463522
499	AKAP3	grey	1.99979501881708
500	AKAP5	lightgreen	4.67683670007255
501	AKAP6	black	0.407222765615658
502	AKAP7	grey60	0.472872175983727
503	AKAP8	grey	3.97467609676227
504	AKAP8L	grey	4.83309319983841
505	AKAP9	tan	1.26247182078622
506	AKIP1	tan	3.13805263433284
507	AKIRIN1	grey	1.03818841342073
508	AKIRIN2	pink	4.36331807361206
509	AKNA	grey	1.37846641275249
510	AKNAD1	pink	2.55624027675288
511	AKR1A1	magenta	1.50009991301211
512	AKR1B1	grey	1.99771991198411
513	AKR1C1	brown	1.1222853211869
514	AKR1C2	grey	1.16995828626997
515	AKR1C3	grey	2.63330734264777
516	AKR1CL1	turquoise	4.45579418805432
517	AKR1E2	brown	7.30477549707653
518	AKR7A2	grey	5.48919249732182
519	AKR7A3	grey	1.39300328231849
520	AKT1	grey	5.71906522322464
521	AKT1S1	grey	1.10566881193406
522	AKT2	grey	5.10688037482804
523	AKT3	salmon	9.19707961829484
524	AKTIP	salmon	4.09706167211067
525	AL020996.1	grey	1.30875429388591
526	AL021546.6	yellow	1.9416946758816
527	AL031663.2	grey	1.18127958944408
528	AL049840.1	greenyellow	2.8123945046134
529	AL078585.1	darkred	1.40555141820587
530	AL096677.1	grey	1.19358956135819
531	AL117190.3	turquoise	7.11832351957185
532	AL133373.1	grey	1.49818291933831
533	AL136376.1	grey	1.0149987409534
534	AL162431.1	grey	0.944911589113513
535	AL355490.1	grey	3.78119226962405
536	AL359878.1	grey	1.82570877040855
537	AL441883.1	grey	0.806711261469168
538	AL450307.1	grey	2.16071127816451
539	AL590452.1	red	7.14454791514307
540	AL590483.1	grey	0.801466049359796
541	AL590822.2	grey60	0.356744405856866
542	AL590867.1	lightyellow	1.07306456081152
543	AL591479.1	grey	0.775624073484012
544	AL592284.1	tan	5.45974782538928
545	AL627309.1	lightcyan	0.393582337295138
546	AL645728.1	grey	0.630346667523091
547	ALAD	grey	8.51808999105364
548	ALAS1	grey	3.07671769604322
549	ALB	blue	0.990154077921207
550	ALCAM	midnightblue	2.6440750179233
551	ALDH16A1	brown	7.26108652769661
552	ALDH18A1	grey	3.6623821679782
553	ALDH1A1	grey	2.56870828303977
554	ALDH1A2	grey	1.03161368679144
555	ALDH1A3	grey	2.59220470654747
556	ALDH1B1	grey	1.30370476728956
557	ALDH1L1	green	0.771925487733502
558	ALDH1L2	grey	2.45339555810405
559	ALDH2	greenyellow	2.35755256085172
560	ALDH3A1	grey	1.29857445880622
561	ALDH3A2	grey	2.29392765421169
562	ALDH3B1	grey	2.17414493095405
563	ALDH5A1	grey	1.23801833629085
564	ALDH6A1	grey	2.31938292005735
565	ALDH7A1	grey	2.64468509045391
566	ALDH8A1	grey	1.07222111357869
567	ALDH9A1	grey	1.25626467504524
568	ALDOA	grey	4.3324764546913
569	ALDOB	royalblue	0.843542362020391
570	ALG1	grey	3.31979573759719
571	ALG10	tan	4.36204921414232
572	ALG10B	yellow	4.62783795049762
573	ALG11	midnightblue	1.90343539143362
574	ALG12	grey	1.58036434767514
575	ALG13	pink	1.52110347414787
576	ALG14	grey	3.59633513163482
577	ALG1L	grey	0.453092876483424
578	ALG2	grey	1.32691774962782
579	ALG3	grey	1.79797681449302
580	ALG5	black	6.71380474588463
581	ALG6	darkred	0.24922591240394
582	ALG8	purple	0.897476333007116
583	ALG9	black	2.33822089978657
584	ALK	grey	2.46814195700363
585	ALKBH1	black	6.25473593242483
586	ALKBH2	grey	5.10628402749054
587	ALKBH3	black	8.13994854700875
588	ALKBH4	brown	4.09809903499326
589	ALKBH5	darkgrey	1.51576010469075
590	ALKBH6	grey	1.87334010133622
591	ALKBH7	grey	4.9056477123457
592	ALKBH8	yellow	2.09113901320546
593	ALLC	grey	1.79898399543032
594	ALMS1	grey	1.24563064862023
595	ALOX12B	turquoise	0.851774939941416
596	ALOX15	green	3.85101620261837
597	ALOX5	royalblue	1.82969908011888
598	ALOX5AP	grey	2.02140790608058
599	ALOXE3	green	7.7806871364928
600	ALPK1	lightgreen	3.75750191195842
601	ALPK2	turquoise	1.67871896623072
602	ALPK3	lightcyan	2.75305923089805
603	ALPL	darkgreen	1.99740288004767
604	ALS2	grey	0.866817876232641
605	ALS2CL	grey	3.77884047236928
606	ALS2CR11	grey60	0.85005458783613
607	ALS2CR12	turquoise	5.45312621168179
608	ALX4	grey	3.54789594405364
609	ALYREF	grey	1.26376863512202
610	AMACR	grey	1.97000023470663
611	AMBRA1	red	7.62331859677003
612	AMD1	tan	4.3498873513314
613	AMDHD1	grey	1.23930448297284
614	AMDHD2	magenta	2.03407636479439
615	AMER1	magenta	1.48939523350259
616	AMER2	tan	6.23573794814321
617	AMER3	brown	2.88759766886378
618	AMFR	green	4.32056082157195
619	AMH	lightcyan	0.797398693809526
620	AMICA1	darkgreen	3.26976179528811
621	AMIGO1	lightgreen	0.568720519291791
622	AMIGO2	salmon	2.20965633325937
623	AMMECR1	turquoise	8.15421329388207
624	AMMECR1L	grey	1.29538961919778
625	AMN	green	8.91524715475762
626	AMN1	red	3.32061403214656
627	AMOT	grey	2.01393723505547
628	AMOTL1	grey	3.06600033716549
629	AMOTL2	red	15.5610377039548
630	AMPD2	grey	1.10133934541211
631	AMPD3	grey	2.63469822474222
632	AMPH	turquoise	12.3753257784688
633	AMT	grey	4.69489332003666
634	AMY2A	brown	2.93422996412464
635	AMY2B	blue	2.62807605997733
636	AMZ1	brown	5.85742793434859
637	AMZ2	greenyellow	2.95080683048131
638	ANAPC1	darkturquoise	5.12729399079542
639	ANAPC10	pink	2.99483891288594
640	ANAPC11	grey	1.25246044774817
641	ANAPC13	grey	1.03120596333677
642	ANAPC15	grey	2.95588584892634
643	ANAPC16	grey	1.53849347749547
644	ANAPC2	magenta	4.42156402118108
645	ANAPC4	darkred	1.91623430709214
646	ANAPC5	blue	1.10140009683028
647	ANAPC7	grey	1.57699510200758
648	ANGEL1	magenta	2.30579780492379
649	ANGEL2	tan	4.38837343184188
650	ANGPT1	turquoise	1.37734366020097
651	ANGPT2	grey	1.10651828653789
652	ANGPT4	grey	6.42026482549843
653	ANGPTL1	grey	2.13599915869468
654	ANGPTL2	red	8.23376998933546
655	ANGPTL4	grey	3.23472728454278
656	ANGPTL5	grey	2.08879223610854
657	ANGPTL6	grey	1.62718998943919
658	ANK1	blue	1.09798121023828
659	ANK2	darkgrey	0.191773315717739
660	ANK3	grey	0.701781236192317
661	ANKAR	grey	2.21666552715761
662	ANKDD1A	grey	1.99105107166669
663	ANKDD1B	pink	3.75866801955601
664	ANKEF1	cyan	2.69950875487728
665	ANKFN1	grey	3.20891855028629
666	ANKFY1	grey	3.53445819270741
667	ANKH	grey	4.94330660887536
668	ANKIB1	midnightblue	5.81058482197416
669	ANKK1	grey	2.00481595744103
670	ANKLE1	grey	1.52705231509731
671	ANKLE2	darkgrey	1.47293440305089
672	ANKMY1	purple	1.0790980603509
673	ANKMY2	yellow	11.7876964649802
674	ANKRA2	midnightblue	1.14914465443073
675	ANKRD10	salmon	2.70475125640005
676	ANKRD11	grey	3.25566709879998
677	ANKRD12	tan	6.5152877026739
678	ANKRD13A	red	3.728218378522
679	ANKRD13B	grey	5.78348300524614
680	ANKRD13C	black	6.80894336225171
681	ANKRD13D	grey	1.31526351886324
682	ANKRD16	tan	1.99839882481818
683	ANKRD17	purple	3.29783499622868
684	ANKRD18A	tan	0.174852705304259
685	ANKRD18B	blue	1.78527198204225
686	ANKRD2	grey	1.4554950730879
687	ANKRD20A1	grey	0.833532444253555
688	ANKRD20A2	grey	0.633686848142181
689	ANKRD20A3	purple	1.18515433740678
690	ANKRD20A4	grey	1.0946946845697
691	ANKRD23	brown	8.80106535173992
692	ANKRD24	grey	1.1419743351589
693	ANKRD26	tan	0.610246918436702
694	ANKRD27	grey	2.55362576529258
695	ANKRD28	blue	3.37332244573924
696	ANKRD29	turquoise	13.4223478035265
697	ANKRD30B	grey	1.40593514172347
698	ANKRD30BL	royalblue	2.28659779764215
699	ANKRD31	blue	1.15786118293809
700	ANKRD32	black	0.850302703811765
701	ANKRD33B	royalblue	3.62557055796311
702	ANKRD34A	darkred	0.64962777662136
703	ANKRD34B	blue	4.98370305624173
704	ANKRD34C	salmon	5.72314414872232
